"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"algarrobo","no habla ni entiende","mapuche","hombre",225,"2013",5602
"algarrobo","habla y entiende","mapuche","mujer",30,"2013",5602
"algarrobo","sólo entiende","mapuche","mujer",19,"2013",5602
"algarrobo","no habla ni entiende","mapuche","mujer",357,"2013",5602
"alto biobío","sólo entiende","mapuche","mujer",1267,"2013",8314
"alto biobío","no habla ni entiende","aymara","mujer",125,"2013",8314
"alto biobío","habla y entiende","mapuche","hombre",2714,"2013",8314
"alto biobío","ns/nr","mapuche","mujer",13,"2013",8314
"alto biobío","sólo entiende","aymara","hombre",12,"2013",8314
"alto biobío","no habla ni entiende","mapuche","mujer",1442,"2013",8314
"alto biobío","no habla ni entiende","aymara","hombre",12,"2013",8314
"alto biobío","sólo entiende","mapuche","hombre",768,"2013",8314
"alto biobío","habla y entiende","mapuche","mujer",2328,"2013",8314
"alto biobío","no habla ni entiende","mapuche","hombre",1444,"2013",8314
"alto del carmen","no habla ni entiende","mapuche","mujer",18,"2013",3302
"alto del carmen","ns/nr","diaguita","hombre",1022,"2013",3302
"alto del carmen","ns/nr","diaguita","mujer",1268,"2013",3302
"alto del carmen","no habla ni entiende","diaguita","mujer",818,"2013",3302
"alto del carmen","ns/nr","mapuche","hombre",24,"2013",3302
"alto del carmen","no habla ni entiende","diaguita","hombre",670,"2013",3302
"alto hospicio","sólo entiende","quechua","hombre",19,"2013",1107
"alto hospicio","no habla ni entiende","mapuche","mujer",2042,"2013",1107
"alto hospicio","no habla ni entiende","coya","hombre",103,"2013",1107
"alto hospicio","no habla ni entiende","diaguita","hombre",567,"2013",1107
"alto hospicio","no habla ni entiende","mapuche","hombre",1888,"2013",1107
"alto hospicio","ns/nr","diaguita","mujer",84,"2013",1107
"alto hospicio","habla y entiende","diaguita","mujer",61,"2013",1107
"alto hospicio","habla y entiende","quechua","hombre",179,"2013",1107
"alto hospicio","sólo entiende","mapuche","mujer",371,"2013",1107
"alto hospicio","habla y entiende","quechua","mujer",304,"2013",1107
"alto hospicio","habla y entiende","aymara","mujer",1277,"2013",1107
"alto hospicio","no habla ni entiende","atacameño (likán antai)","mujer",18,"2013",1107
"alto hospicio","no habla ni entiende","diaguita","mujer",605,"2013",1107
"alto hospicio","no habla ni entiende","atacameño (likán antai)","hombre",60,"2013",1107
"alto hospicio","habla y entiende","aymara","hombre",973,"2013",1107
"alto hospicio","sólo entiende","aymara","hombre",557,"2013",1107
"alto hospicio","ns/nr","quechua","hombre",126,"2013",1107
"alto hospicio","sólo entiende","quechua","mujer",68,"2013",1107
"alto hospicio","habla y entiende","mapuche","mujer",305,"2013",1107
"alto hospicio","no habla ni entiende","coya","mujer",155,"2013",1107
"alto hospicio","no habla ni entiende","quechua","hombre",349,"2013",1107
"alto hospicio","sólo entiende","diaguita","mujer",45,"2013",1107
"alto hospicio","ns/nr","aymara","mujer",495,"2013",1107
"alto hospicio","sólo entiende","diaguita","hombre",186,"2013",1107
"alto hospicio","ns/nr","mapuche","hombre",215,"2013",1107
"alto hospicio","ns/nr","mapuche","mujer",366,"2013",1107
"alto hospicio","ns/nr","quechua","mujer",45,"2013",1107
"alto hospicio","no habla ni entiende","aymara","hombre",4558,"2013",1107
"alto hospicio","ns/nr","diaguita","hombre",28,"2013",1107
"alto hospicio","sólo entiende","mapuche","hombre",196,"2013",1107
"alto hospicio","sólo entiende","aymara","mujer",734,"2013",1107
"alto hospicio","no habla ni entiende","quechua","mujer",510,"2013",1107
"alto hospicio","ns/nr","aymara","hombre",411,"2013",1107
"alto hospicio","no habla ni entiende","aymara","mujer",4606,"2013",1107
"ancud","ns/nr","mapuche","hombre",103,"2013",10202
"ancud","ns/nr","mapuche","mujer",124,"2013",10202
"ancud","habla y entiende","mapuche","hombre",433,"2013",10202
"ancud","sólo entiende","mapuche","hombre",196,"2013",10202
"ancud","habla y entiende","mapuche","mujer",150,"2013",10202
"ancud","no habla ni entiende","mapuche","hombre",3584,"2013",10202
"ancud","no habla ni entiende","mapuche","mujer",4743,"2013",10202
"ancud","sólo entiende","mapuche","mujer",98,"2013",10202
"andacollo","no habla ni entiende","mapuche","mujer",18,"2013",4103
"angol","sólo entiende","mapuche","hombre",297,"2013",9201
"angol","no habla ni entiende","mapuche","mujer",1638,"2013",9201
"angol","sólo entiende","diaguita","mujer",27,"2013",9201
"angol","no habla ni entiende","mapuche","hombre",1867,"2013",9201
"angol","no habla ni entiende","diaguita","mujer",27,"2013",9201
"angol","habla y entiende","mapuche","mujer",181,"2013",9201
"angol","habla y entiende","mapuche","hombre",153,"2013",9201
"angol","no habla ni entiende","diaguita","hombre",27,"2013",9201
"angol","ns/nr","mapuche","hombre",30,"2013",9201
"angol","sólo entiende","mapuche","mujer",383,"2013",9201
"antofagasta","sólo entiende","aymara","mujer",362,"2013",2101
"antofagasta","no habla ni entiende","aymara","mujer",1588,"2013",2101
"antofagasta","habla y entiende","mapuche","hombre",73,"2013",2101
"antofagasta","sólo entiende","mapuche","hombre",110,"2013",2101
"antofagasta","no habla ni entiende","mapuche","hombre",2382,"2013",2101
"antofagasta","no habla ni entiende","aymara","hombre",1608,"2013",2101
"antofagasta","habla y entiende","mapuche","mujer",200,"2013",2101
"antofagasta","no habla ni entiende","quechua","mujer",398,"2013",2101
"antofagasta","sólo entiende","quechua","hombre",112,"2013",2101
"antofagasta","no habla ni entiende","diaguita","hombre",1564,"2013",2101
"antofagasta","sólo entiende","quechua","mujer",51,"2013",2101
"antofagasta","habla y entiende","quechua","mujer",322,"2013",2101
"antofagasta","no habla ni entiende","coya","hombre",426,"2013",2101
"antofagasta","habla y entiende","aymara","hombre",55,"2013",2101
"antofagasta","sólo entiende","atacameño (likán antai)","mujer",49,"2013",2101
"antofagasta","no habla ni entiende","coya","mujer",134,"2013",2101
"antofagasta","no habla ni entiende","quechua","hombre",376,"2013",2101
"antofagasta","no habla ni entiende","rapa nui (pascuense)","hombre",135,"2013",2101
"antofagasta","no habla ni entiende","diaguita","mujer",941,"2013",2101
"antofagasta","sólo entiende","aymara","hombre",364,"2013",2101
"antofagasta","no habla ni entiende","atacameño (likán antai)","hombre",854,"2013",2101
"antofagasta","sólo entiende","mapuche","mujer",537,"2013",2101
"antofagasta","no habla ni entiende","mapuche","mujer",3373,"2013",2101
"antofagasta","no habla ni entiende","atacameño (likán antai)","mujer",2498,"2013",2101
"antofagasta","habla y entiende","quechua","hombre",61,"2013",2101
"antuco","habla y entiende","mapuche","mujer",22,"2013",8302
"antuco","habla y entiende","mapuche","hombre",22,"2013",8302
"antuco","no habla ni entiende","mapuche","hombre",8,"2013",8302
"antuco","sólo entiende","mapuche","mujer",27,"2013",8302
"arauco","no habla ni entiende","aymara","hombre",70,"2013",8202
"arauco","habla y entiende","mapuche","hombre",115,"2013",8202
