"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"Algarrobo","No habla ni entiende","Mapuche","Mujer",544,"2017",5602
"Algarrobo","No habla ni entiende","Mapuche","Hombre",373,"2017",5602
"Alhué","No habla ni entiende","Mapuche","Hombre",57,"2017",13502
"Alhué","Sólo entiende","Aimara","Mujer",16,"2017",13502
"Alhué","Habla y entiende","Mapuche","Mujer",15,"2017",13502
"Alhué","Habla y entiende","Mapuche","Hombre",15,"2017",13502
"Alto Biobío","Habla y entiende","Quechua","Hombre",102,"2017",8314
"Alto Biobío","No habla ni entiende","Mapuche","Hombre",818,"2017",8314
"Alto Biobío","Sólo entiende","Mapuche","Mujer",524,"2017",8314
"Alto Biobío","Habla y entiende","Mapuche","Mujer",1850,"2017",8314
"Alto Biobío","No habla ni entiende","Mapuche","Mujer",972,"2017",8314
"Alto Biobío","Habla y entiende","Mapuche","Hombre",1934,"2017",8314
"Alto Biobío","Sólo entiende","Mapuche","Hombre",314,"2017",8314
"Alto del Carmen","No habla ni entiende","Diaguita","Hombre",643,"2017",3302
"Alto del Carmen","Sólo entiende","Diaguita","Mujer",62,"2017",3302
"Alto del Carmen","No habla ni entiende","Mapuche","Hombre",31,"2017",3302
"Alto del Carmen","No habla ni entiende","Diaguita","Mujer",1179,"2017",3302
"Alto del Carmen","No habla ni entiende","Kawashkar o Alacalufes","Mujer",101,"2017",3302
"Alto Hospicio","Habla y entiende","Aimara","Hombre",1186,"2017",1107
"Alto Hospicio","Sólo entiende","Mapuche","Hombre",184,"2017",1107
"Alto Hospicio","Sólo entiende","Mapuche","Mujer",117,"2017",1107
"Alto Hospicio","No habla ni entiende","Quechua","Hombre",870,"2017",1107
"Alto Hospicio","Habla y entiende","Quechua","Hombre",151,"2017",1107
"Alto Hospicio","Sólo entiende","Quechua","Mujer",198,"2017",1107
"Alto Hospicio","Sólo entiende","Quechua","Hombre",39,"2017",1107
"Alto Hospicio","Habla y entiende","Aimara","Mujer",1443,"2017",1107
"Alto Hospicio","No habla ni entiende","Aimara","Mujer",7334,"2017",1107
"Alto Hospicio","No habla ni entiende","Mapuche","Mujer",1648,"2017",1107
"Alto Hospicio","No habla ni entiende","Quechua","Mujer",1116,"2017",1107
"Alto Hospicio","Sólo entiende","Aimara","Hombre",683,"2017",1107
"Alto Hospicio","No habla ni entiende","Aimara","Hombre",6233,"2017",1107
"Alto Hospicio","Habla y entiende","Mapuche","Hombre",87,"2017",1107
"Alto Hospicio","Sólo entiende","Aimara","Mujer",865,"2017",1107
"Alto Hospicio","No habla ni entiende","Kawashkar o Alacalufes","Mujer",44,"2017",1107
"Alto Hospicio","No habla ni entiende","Mapuche","Hombre",1581,"2017",1107
"Alto Hospicio","No habla ni entiende","Diaguita","Hombre",1398,"2017",1107
"Alto Hospicio","No habla ni entiende","Atacameño (Likan-Antai)","Hombre",154,"2017",1107
"Alto Hospicio","No habla ni entiende","Diaguita","Mujer",987,"2017",1107
"Alto Hospicio","No habla ni entiende","Kawashkar o Alacalufes","Hombre",37,"2017",1107
"Alto Hospicio","No habla ni entiende","Atacameño (Likan-Antai)","Mujer",188,"2017",1107
"Ancud","Sólo entiende","Mapuche","Hombre",241,"2017",10202
"Ancud","Sólo entiende","Mapuche","Mujer",257,"2017",10202
"Ancud","Habla y entiende","Mapuche","Mujer",227,"2017",10202
"Ancud","No habla ni entiende","Kawashkar o Alacalufes","Hombre",73,"2017",10202
"Ancud","Habla y entiende","Mapuche","Hombre",502,"2017",10202
"Ancud","No habla ni entiende","Mapuche","Hombre",3289,"2017",10202
"Ancud","No habla ni entiende","Mapuche","Mujer",4865,"2017",10202
"Andacollo","No habla ni entiende","Diaguita","Mujer",32,"2017",4103
"Andacollo","No habla ni entiende","Aimara","Mujer",26,"2017",4103
"Andacollo","No habla ni entiende","Mapuche","Hombre",33,"2017",4103
"Andacollo","No habla ni entiende","Aimara","Hombre",52,"2017",4103
"Angol","No habla ni entiende","Mapuche","Hombre",1644,"2017",9201
"Angol","No habla ni entiende","Mapuche","Mujer",1579,"2017",9201
"Angol","Sólo entiende","Mapuche","Hombre",207,"2017",9201
"Angol","No habla ni entiende","Aimara","Mujer",49,"2017",9201
"Angol","Habla y entiende","Mapuche","Hombre",122,"2017",9201
"Angol","No habla ni entiende","Quechua","Hombre",28,"2017",9201
"Angol","Habla y entiende","Mapuche","Mujer",212,"2017",9201
"Angol","Sólo entiende","Mapuche","Mujer",176,"2017",9201
"Antofagasta","Habla y entiende","Quechua","Hombre",61,"2017",2101
"Antofagasta","No habla ni entiende","Aimara","Hombre",1688,"2017",2101
"Antofagasta","No habla ni entiende","Aimara","Mujer",2295,"2017",2101
"Antofagasta","Sólo entiende","Atacameño (Likan-Antai)","Hombre",296,"2017",2101
"Antofagasta","No habla ni entiende","Diaguita","Mujer",1822,"2017",2101
"Antofagasta","No habla ni entiende","Mapuche","Mujer",2942,"2017",2101
"Antofagasta","Habla y entiende","Mapuche","Mujer",238,"2017",2101
"Antofagasta","Sólo entiende","Aimara","Hombre",322,"2017",2101
"Antofagasta","Habla y entiende","Mapuche","Hombre",78,"2017",2101
"Antofagasta","Sólo entiende","Mapuche","Mujer",285,"2017",2101
"Antofagasta","Sólo entiende","Aimara","Mujer",69,"2017",2101
"Antofagasta","Habla y entiende","Aimara","Mujer",148,"2017",2101
"Antofagasta","No habla ni entiende","Quechua","Mujer",578,"2017",2101
"Antofagasta","No habla ni entiende","Mapuche","Hombre",3243,"2017",2101
"Antofagasta","No habla ni entiende","Atacameño (Likan-Antai)","Hombre",2242,"2017",2101
"Antofagasta","Habla y entiende","Atacameño (Likan-Antai)","Mujer",53,"2017",2101
"Antofagasta","No habla ni entiende","Diaguita","Hombre",1875,"2017",2101
"Antofagasta","Habla y entiende","Aimara","Hombre",59,"2017",2101
"Antofagasta","No habla ni entiende","Quechua","Hombre",244,"2017",2101
"Antofagasta","No habla ni entiende","Atacameño (Likan-Antai)","Mujer",1138,"2017",2101
"Antofagasta","Sólo entiende","Mapuche","Hombre",273,"2017",2101
"Antuco","Habla y entiende","Mapuche","Hombre",18,"2017",8302
"Antuco","Habla y entiende","Mapuche","Mujer",37,"2017",8302
"Arauco","Habla y entiende","Quechua","Hombre",33,"2017",8202
"Arauco","No habla ni entiende","Quechua","Mujer",33,"2017",8202
"Arauco","No habla ni entiende","Mapuche","Mujer",3385,"2017",8202
"Arauco","Sólo entiende","Mapuche","Hombre",322,"2017",8202
"Arauco","No habla ni entiende","Mapuche","Hombre",2841,"2017",8202
"Arauco","No habla ni entiende","Quechua","Hombre",33,"2017",8202
"Arauco","Habla y entiende","Mapuche","Mujer",392,"2017",8202
"Arauco","Sólo entiende","Mapuche","Mujer",381,"2017",8202
"Arauco","Habla y entiende","Quechua","Mujer",33,"2017",8202
"Arauco","Habla y entiende","Mapuche","Hombre",405,"2017",8202
"Arica","No habla ni entiende","Mapuche","Mujer",979,"2017",15101
"Arica","Sólo entiende","Aimara","Hombre",2591,"2017",15101
"Arica","No habla ni entiende","Collas","Hombre",20,"2017",15101
"Arica","Habla y entiende","Diaguita","Mujer",11,"2017",15101
"Arica","Habla y entiende","Atacameño (Likan-Antai)","Mujer",48,"2017",15101
