"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"Algarrobo","Técnico Nivel Superior Incompleto (Carreras 1 a 3 años)","No pertenece a ningún pueblo indígena","Mujer",99,"2017",5602
"Algarrobo","Educación Media Técnica Profesional","No pertenece a ningún pueblo indígena","Mujer",370,"2017",5602
"Algarrobo","Profesional Incompleto (Carreras 4  o más años)","No pertenece a ningún pueblo indígena","Hombre",527,"2017",5602
"Algarrobo","Postgrado Completo","No pertenece a ningún pueblo indígena","Mujer",160,"2017",5602
"Algarrobo","Técnica, Comercial, Industrial o Normalista (Sistema Antiguo","No pertenece a ningún pueblo indígena","Hombre",94,"2017",5602
"Algarrobo","Nunca asistió","No pertenece a ningún pueblo indígena","Hombre",394,"2017",5602
"Algarrobo","Profesional Completo (Carreras 4 o más años)","Mapuche","Hombre",56,"2017",5602
"Algarrobo","Postgrado Incompleto","No pertenece a ningún pueblo indígena","Hombre",89,"2017",5602
"Algarrobo","Profesional Incompleto (Carreras 4  o más años)","No pertenece a ningún pueblo indígena","Mujer",681,"2017",5602
"Algarrobo","Educación Básica","No pertenece a ningún pueblo indígena","Mujer",902,"2017",5602
"Algarrobo","Educación Media Científico-Humanista","No pertenece a ningún pueblo indígena","Hombre",1074,"2017",5602
"Algarrobo","Profesional Completo (Carreras 4 o más años)","No pertenece a ningún pueblo indígena","Mujer",931,"2017",5602
"Algarrobo","Prekinder/Kinder (Transición menor y Transición Mayor)","No pertenece a ningún pueblo indígena","Hombre",287,"2017",5602
"Algarrobo","Técnica, Comercial, Industrial o Normalista (Sistema Antiguo","Mapuche","Mujer",94,"2017",5602
"Algarrobo","Nunca asistió","Mapuche","Hombre",89,"2017",5602
"Algarrobo","Humanidades (Sistema Antiguo)","No pertenece a ningún pueblo indígena","Mujer",566,"2017",5602
"Algarrobo","Educación Básica","Mapuche","Hombre",99,"2017",5602
"Algarrobo","Sala cuna","No pertenece a ningún pueblo indígena","Mujer",174,"2017",5602
"Algarrobo","Profesional Completo (Carreras 4 o más años)","No pertenece a ningún pueblo indígena","Hombre",1130,"2017",5602
"Algarrobo","Educación Media Científico-Humanista","No pertenece a ningún pueblo indígena","Mujer",1790,"2017",5602
"Algarrobo","Educación Media Científico-Humanista","Mapuche","Mujer",176,"2017",5602
"Algarrobo","Humanidades (Sistema Antiguo)","No pertenece a ningún pueblo indígena","Hombre",390,"2017",5602
"Algarrobo","Educación Media Científico-Humanista","Mapuche","Hombre",129,"2017",5602
"Algarrobo","Educación Media Técnica Profesional","No pertenece a ningún pueblo indígena","Hombre",643,"2017",5602
"Algarrobo","Educación Básica","Mapuche","Mujer",233,"2017",5602
"Algarrobo","Jardín Infantil (Medio menor y Medio mayor)","No pertenece a ningún pueblo indígena","Mujer",56,"2017",5602
"Algarrobo","Prekinder/Kinder (Transición menor y Transición Mayor)","No pertenece a ningún pueblo indígena","Mujer",178,"2017",5602
"Algarrobo","Postgrado Incompleto","No pertenece a ningún pueblo indígena","Mujer",89,"2017",5602
"Algarrobo","Técnico Nivel Superior Completo (Carreras 1 a 3 años)","No pertenece a ningún pueblo indígena","Hombre",196,"2017",5602
"Algarrobo","Nunca asistió","Mapuche","Mujer",41,"2017",5602
"Algarrobo","Primaria o Preparatoria (Sistema antiguo)","No pertenece a ningún pueblo indígena","Hombre",425,"2017",5602
"Algarrobo","Nunca asistió","No pertenece a ningún pueblo indígena","Mujer",379,"2017",5602
