"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"algarrobo","ns/nr","no pertenece a ningún pueblo indígena","mujer",194,"2013",5602
"algarrobo","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","mujer",62,"2013",5602
"algarrobo","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","hombre",183,"2013",5602
"algarrobo","no lo aceptan","no pertenece a ningún pueblo indígena","hombre",19,"2013",5602
"alhué","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","hombre",36,"2013",13502
"alhué","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","mujer",14,"2013",13502
"alhué","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","mujer",144,"2013",13502
"alhué","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",18,"2013",13502
"alto biobío","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","mujer",37,"2013",8314
"alto biobío","no es necesario porque lo cuidan en la casa","mapuche","mujer",374,"2013",8314
"alto biobío","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","hombre",40,"2013",8314
"alto biobío","no es necesario porque lo cuidan en la casa","ns/nr","mujer",13,"2013",8314
"alto biobío","no es necesario porque lo cuidan en la casa","mapuche","hombre",217,"2013",8314
"alto del carmen","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","hombre",24,"2013",3302
"alto del carmen","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","mujer",12,"2013",3302
"alto del carmen","no es necesario porque lo cuidan en la casa","diaguita","mujer",109,"2013",3302
"alto hospicio","desconfío del cuidado que recibiría","no pertenece a ningún pueblo indígena","hombre",28,"2013",1107
"alto hospicio","no es necesario porque lo cuidan en la casa","aymara","hombre",474,"2013",1107
"alto hospicio","tiene discapacidad o requiere de educacional especial","no pertenece a ningún pueblo indígena","hombre",35,"2013",1107
"alto hospicio","no es necesario porque lo cuidan en la casa","diaguita","hombre",28,"2013",1107
"alto hospicio","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",126,"2013",1107
"alto hospicio","ns/nr","no pertenece a ningún pueblo indígena","hombre",20,"2013",1107
"alto hospicio","ns/nr","no pertenece a ningún pueblo indígena","mujer",51,"2013",1107
"alto hospicio","desconfío del cuidado que recibiría","aymara","mujer",42,"2013",1107
"alto hospicio","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","mujer",93,"2013",1107
"alto hospicio","no es necesario porque lo cuidan en la casa","coya","hombre",69,"2013",1107
"alto hospicio","no es necesario porque lo cuidan en la casa","ns/nr","hombre",20,"2013",1107
"alto hospicio","no es necesario porque lo cuidan en la casa","coya","mujer",52,"2013",1107
"alto hospicio","no me parece necesario que asista a esta edad","mapuche","hombre",24,"2013",1107
"alto hospicio","no es necesario porque lo cuidan en la casa","mapuche","mujer",158,"2013",1107
"alto hospicio","se enfermería mucho","aymara","mujer",38,"2013",1107
"alto hospicio","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",75,"2013",1107
"alto hospicio","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","mujer",1563,"2013",1107
"alto hospicio","otra razón. especifique","aymara","hombre",27,"2013",1107
"alto hospicio","no me parece necesario que asista a esta edad","aymara","hombre",52,"2013",1107
"alto hospicio","otra razón. especifique","no pertenece a ningún pueblo indígena","mujer",27,"2013",1107
"alto hospicio","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",77,"2013",1107
