"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"alto hospicio","dificultad económica","aimara","hombre",45,"2015",1107
"alto hospicio","no lo aceptan","aimara","hombre",36,"2015",1107
"alto hospicio","no me parece necesario que asista a esta edad","aimara","mujer",136,"2015",1107
"alto hospicio","no me parece necesario que asista a esta edad","quechua","hombre",72,"2015",1107
"alto hospicio","dificultad económica","aimara","mujer",54,"2015",1107
"alto hospicio","dificultad económica","no pertenece a ningún pueblo indígena","mujer",32,"2015",1107
"alto hospicio","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","hombre",2459,"2015",1107
"alto hospicio","no es necesario porque lo cuidan en la casa","diaguita","mujer",38,"2015",1107
"alto hospicio","no es necesario porque lo cuidan en la casa","aimara","hombre",392,"2015",1107
"alto hospicio","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","mujer",1534,"2015",1107
"alto hospicio","no es necesario porque lo cuidan en la casa","aimara","mujer",301,"2015",1107
"alto hospicio","se enfermería mucho","no pertenece a ningún pueblo indígena","mujer",39,"2015",1107
"alto hospicio","no es necesario porque lo cuidan en la casa","mapuche","mujer",37,"2015",1107
"alto hospicio","no me parece necesario que asista a esta edad","mapuche","hombre",38,"2015",1107
"alto hospicio","otra razón. especifique","no pertenece a ningún pueblo indígena","hombre",40,"2015",1107
"alto hospicio","no me parece necesario que asista a esta edad","aimara","hombre",153,"2015",1107
"alto hospicio","no es necesario porque lo cuidan en la casa","mapuche","hombre",67,"2015",1107
"alto hospicio","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",122,"2015",1107
"alto hospicio","no lo aceptan","no pertenece a ningún pueblo indígena","hombre",21,"2015",1107
"alto hospicio","no es necesario porque lo cuidan en la casa","quechua","hombre",38,"2015",1107
"alto hospicio","se enfermería mucho","mapuche","mujer",40,"2015",1107
"alto hospicio","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",404,"2015",1107
"alto hospicio","desconfío del cuidado que recibiría","no pertenece a ningún pueblo indígena","mujer",114,"2015",1107
"alto hospicio","tiene discapacidad o requiere establecimiento de educacional especial","no pertenece a ningún pueblo indígena","mujer",48,"2015",1107
"alto hospicio","no es necesario porque lo cuidan en la casa","diaguita","hombre",21,"2015",1107
"alto hospicio","desconfío del cuidado que recibiría","no pertenece a ningún pueblo indígena","hombre",148,"2015",1107
"ancud","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","hombre",315,"2015",10202
"ancud","dificultad económica","no pertenece a ningún pueblo indígena","hombre",28,"2015",10202
"ancud","no es necesario porque lo cuidan en la casa","mapuche","mujer",28,"2015",10202
"ancud","no me parece necesario que asista a esta edad","mapuche","mujer",39,"2015",10202
"ancud","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","mujer",336,"2015",10202
"ancud","no es necesario porque lo cuidan en la casa","mapuche","hombre",205,"2015",10202
"ancud","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",39,"2015",10202
"ancud","no me parece necesario que asista a esta edad","mapuche","hombre",34,"2015",10202
"ancud","se enfermería mucho","no pertenece a ningún pueblo indígena","mujer",62,"2015",10202
"ancud","se enfermería mucho","mapuche","hombre",17,"2015",10202
"ancud","dificultad de acceso o movilización","no pertenece a ningún pueblo indígena","hombre",54,"2015",10202
"angol","no es necesario porque lo cuidan en la casa","mapuche","hombre",261,"2015",9201
"angol","no hay matrícula (vacantes)","mapuche","mujer",61,"2015",9201
"angol","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","mujer",574,"2015",9201
"angol","no es necesario porque lo cuidan en la casa","mapuche","mujer",213,"2015",9201
"angol","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","hombre",664,"2015",9201
"angol","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",67,"2015",9201
"antofagasta","desconfío del cuidado que recibiría","no pertenece a ningún pueblo indígena","hombre",93,"2015",2101
"antofagasta","no es necesario porque lo cuidan en la casa","diaguita","mujer",114,"2015",2101
"antofagasta","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",749,"2015",2101
"antofagasta","no es necesario porque lo cuidan en la casa","atacameño (likán-antai)","hombre",88,"2015",2101
"antofagasta","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",1128,"2015",2101
"antofagasta","no es necesario porque lo cuidan en la casa","mapuche","hombre",149,"2015",2101
"antofagasta","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","mujer",8135,"2015",2101
"antofagasta","no es necesario porque lo cuidan en la casa","aimara","mujer",168,"2015",2101
"antofagasta","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","hombre",10238,"2015",2101
"antofagasta","no es necesario porque lo cuidan en la casa","diaguita","hombre",96,"2015",2101
"antofagasta","desconfío del cuidado que recibiría","no pertenece a ningún pueblo indígena","mujer",244,"2015",2101
"arauco","no es necesario porque lo cuidan en la casa","mapuche","hombre",57,"2015",8202
"arauco","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","mujer",870,"2015",8202
"arauco","no es necesario porque lo cuidan en la casa","mapuche","mujer",57,"2015",8202
"arauco","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","hombre",437,"2015",8202
"arica","no es necesario porque lo cuidan en la casa","atacameño (likán-antai)","mujer",54,"2015",15101
"arica","desconfío del cuidado que recibiría","aimara","mujer",58,"2015",15101
"arica","dificultad de acceso o movilización","aimara","hombre",38,"2015",15101
"arica","no lo aceptan","no pertenece a ningún pueblo indígena","mujer",101,"2015",15101
"arica","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","hombre",1650,"2015",15101
"arica","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","mujer",89,"2015",15101
"arica","no es necesario porque lo cuidan en la casa","mapuche","mujer",67,"2015",15101
"arica","no es necesario porque lo cuidan en la casa","aimara","hombre",816,"2015",15101
"arica","no es necesario porque lo cuidan en la casa","aimara","mujer",626,"2015",15101
"arica","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",415,"2015",15101
"arica","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","hombre",38,"2015",15101
"arica","desconfío del cuidado que recibiría","no pertenece a ningún pueblo indígena","mujer",99,"2015",15101
"arica","no me parece necesario que asista a esta edad","aimara","mujer",147,"2015",15101
"arica","se enfermería mucho","aimara","hombre",72,"2015",15101
"arica","no me parece necesario que asista a esta edad","aimara","hombre",17,"2015",15101
"arica","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",266,"2015",15101
"arica","no es necesario porque lo cuidan en la casa","mapuche","hombre",96,"2015",15101
"arica","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","mujer",1612,"2015",15101
"arica","desconfío del cuidado que recibiría","no pertenece a ningún pueblo indígena","hombre",99,"2015",15101
"arica","se enfermería mucho","no pertenece a ningún pueblo indígena","hombre",77,"2015",15101
"aysén","no es necesario porque lo cuidan en la casa","mapuche","mujer",108,"2015",11201
"aysén","no es necesario porque lo cuidan en la casa","mapuche","hombre",105,"2015",11201
"aysén","desconfío del cuidado que recibiría","no pertenece a ningún pueblo indígena","hombre",48,"2015",11201
"aysén","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",83,"2015",11201
"aysén","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",33,"2015",11201
"aysén","se enfermería mucho","mapuche","hombre",63,"2015",11201
"aysén","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","mujer",127,"2015",11201
"aysén","no hay matrícula (vacantes)","mapuche","mujer",39,"2015",11201
"aysén","no me parece necesario que asista a esta edad","mapuche","mujer",19,"2015",11201
"aysén","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","hombre",375,"2015",11201
"calama","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",192,"2015",2201
"calama","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","hombre",136,"2015",2201
"calama","se enfermería mucho","quechua","mujer",194,"2015",2201
"calama","no es necesario porque lo cuidan en la casa","diaguita","mujer",112,"2015",2201
"calama","no es necesario porque lo cuidan en la casa","quechua","mujer",100,"2015",2201
"calama","no es necesario porque lo cuidan en la casa","atacameño (likán-antai)","mujer",1223,"2015",2201
"calama","no me parece necesario que asista a esta edad","sin dato","hombre",123,"2015",2201
"calama","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","hombre",3148,"2015",2201
"calama","no me parece necesario que asista a esta edad","quechua","mujer",212,"2015",2201
"calama","no es necesario porque lo cuidan en la casa","quechua","hombre",264,"2015",2201
"calama","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","mujer",115,"2015",2201
"calama","no es necesario porque lo cuidan en la casa","atacameño (likán-antai)","hombre",577,"2015",2201
"calama","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",320,"2015",2201
"calama","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","mujer",2374,"2015",2201
"calbuco","no hay matrícula (vacantes)","mapuche","mujer",166,"2015",10102
"calbuco","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","hombre",554,"2015",10102
"calbuco","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","mujer",375,"2015",10102
"calbuco","no es necesario porque lo cuidan en la casa","mapuche","hombre",151,"2015",10102
"calbuco","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",36,"2015",10102
"calbuco","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",85,"2015",10102
"calbuco","no es necesario porque lo cuidan en la casa","mapuche","mujer",219,"2015",10102
"calbuco","no me parece necesario que asista a esta edad","mapuche","mujer",35,"2015",10102
"calera","no es necesario porque lo cuidan en la casa","mapuche","hombre",146,"2015",5502
"calera","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",440,"2015",5502
"calera","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",306,"2015",5502
"calera","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","mujer",398,"2015",5502
"calera","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","hombre",1421,"2015",5502
"calera","no lo aceptan","no pertenece a ningún pueblo indígena","hombre",104,"2015",5502
"cañete","desconfío del cuidado que recibiría","no pertenece a ningún pueblo indígena","mujer",17,"2015",8203
"cañete","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","mujer",15,"2015",8203
"cañete","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",92,"2015",8203
"cañete","no me parece necesario que asista a esta edad","mapuche","mujer",119,"2015",8203
"cañete","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","hombre",8,"2015",8203
"cañete","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",139,"2015",8203
"cañete","tiene discapacidad o requiere establecimiento de educacional especial","mapuche","mujer",21,"2015",8203
"cañete","no existe establecimiento cercano","mapuche","hombre",13,"2015",8203
"cañete","se enfermería mucho","mapuche","mujer",34,"2015",8203
"cañete","desconfío del cuidado que recibiría","mapuche","mujer",36,"2015",8203
"cañete","no me parece necesario que asista a esta edad","mapuche","hombre",145,"2015",8203
"cañete","no es necesario porque lo cuidan en la casa","sin dato","hombre",32,"2015",8203
"cañete","no existe establecimiento cercano","mapuche","mujer",13,"2015",8203
"cañete","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","mujer",260,"2015",8203
"cañete","no es necesario porque lo cuidan en la casa","mapuche","mujer",275,"2015",8203
"cañete","tiene discapacidad o requiere establecimiento de educacional especial","no pertenece a ningún pueblo indígena","mujer",11,"2015",8203
"cañete","se enfermería mucho","mapuche","hombre",52,"2015",8203
"cañete","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","hombre",321,"2015",8203
"cañete","no hay matrícula (vacantes)","mapuche","hombre",13,"2015",8203
"cañete","no es necesario porque lo cuidan en la casa","mapuche","hombre",190,"2015",8203
"carahue","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","mujer",22,"2015",9102
"carahue","no es necesario porque lo cuidan en la casa","mapuche","mujer",71,"2015",9102
"carahue","no me parece necesario que asista a esta edad","no pertenece a ningún pueblo indígena","hombre",60,"2015",9102
"carahue","desconfío del cuidado que recibiría","no pertenece a ningún pueblo indígena","hombre",44,"2015",9102
"carahue","se enfermería mucho","no pertenece a ningún pueblo indígena","mujer",53,"2015",9102
"carahue","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","mujer",247,"2015",9102
"carahue","no existe establecimiento cercano","mapuche","hombre",51,"2015",9102
"carahue","no me parece necesario que asista a esta edad","mapuche","mujer",28,"2015",9102
"carahue","no es necesario porque lo cuidan en la casa","mapuche","hombre",194,"2015",9102
"carahue","no me parece necesario que asista a esta edad","mapuche","hombre",36,"2015",9102
"carahue","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","hombre",248,"2015",9102
"carahue","no lo aceptan","mapuche","mujer",54,"2015",9102
"carahue","no lo aceptan","no pertenece a ningún pueblo indígena","hombre",56,"2015",9102
"castro","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","hombre",444,"2015",10201
"castro","no existe establecimiento cercano","mapuche","mujer",13,"2015",10201
"castro","no existe establecimiento cercano","no pertenece a ningún pueblo indígena","hombre",23,"2015",10201
"castro","no es necesario porque lo cuidan en la casa","no pertenece a ningún pueblo indígena","mujer",789,"2015",10201
"castro","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","hombre",26,"2015",10201
"castro","no hay matrícula (vacantes)","no pertenece a ningún pueblo indígena","mujer",43,"2015",10201
