"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"alhué","estudiante","argentina","hombre",27,"2011",13502
"alhué","no tiene con quien dejar a los niños","no contesta","mujer",22,"2011",13502
"alto hospicio","ofrecen sueldos muy bajos","bolivia","hombre",7,"2011",1107
"alto hospicio","no tiene con quien dejar a los niños","perú","mujer",48,"2011",1107
"alto hospicio","estudiante","bolivia","mujer",85,"2011",1107
"alto hospicio","otra razón","perú","hombre",15,"2011",1107
"alto hospicio","no tiene con quien dejar a los niños","bolivia","mujer",71,"2011",1107
"alto hospicio","no tiene con quien dejar a los niños","colombia","mujer",25,"2011",1107
"alto hospicio","tiene otra fuente de ingreso (seguro cesantía, rentas,etc)","irlanda","mujer",13,"2011",1107
"alto hospicio","quehaceres del hogar","bolivia","mujer",109,"2011",1107
"alto hospicio","quehaceres del hogar","perú","mujer",130,"2011",1107
"alto hospicio","quehaceres del hogar","colombia","mujer",25,"2011",1107
"alto hospicio","no tiene interés de trabajar","colombia","mujer",25,"2011",1107
"alto hospicio","estudiante","perú","mujer",23,"2011",1107
"alto hospicio","estudiante","argentina","hombre",11,"2011",1107
"alto hospicio","quehaceres del hogar","argentina","mujer",26,"2011",1107
"alto hospicio","estudiante","perú","hombre",132,"2011",1107
"alto hospicio","está esperando resultado de gestiones ya emprendidas","perú","hombre",14,"2011",1107
"alto hospicio","no tiene con quien dejar a los niños","brasil","mujer",13,"2011",1107
"alto hospicio","busca cuando lo necesita o tiene trabajo esporádico","perú","hombre",22,"2011",1107
"alto hospicio","piensa que nadie le dará trabajo","perú","hombre",11,"2011",1107
"alto hospicio","no tiene con quien dejar a los niños","bolivia","hombre",17,"2011",1107
"alto hospicio","estudiante","bolivia","hombre",13,"2011",1107
"alto hospicio","estudiante","argentina","mujer",59,"2011",1107
"alto hospicio","jubilado(a), pensionado(a) o montepiada","bolivia","mujer",21,"2011",1107
"antofagasta","no tiene con quien dejar a los niños","perú","mujer",186,"2011",2101
"antofagasta","quehaceres del hogar","argentina","mujer",69,"2011",2101
"antofagasta","estudiante","noruega","hombre",12,"2011",2101
"antofagasta","jubilado(a), pensionado(a) o montepiada","perú","mujer",54,"2011",2101
"antofagasta","está enfermo o tiene una discapacidad","ecuador","hombre",12,"2011",2101
"antofagasta","jubilado(a), pensionado(a) o montepiada","croacia","mujer",15,"2011",2101
"antofagasta","estudiante","bolivia","mujer",14,"2011",2101
"antofagasta","quehaceres del hogar","bolivia","mujer",129,"2011",2101
"antofagasta","otra razón","colombia","hombre",16,"2011",2101
"antofagasta","no tiene con quien dejar a los niños","el salvador","mujer",20,"2011",2101
