"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"algarrobo","estudiante","ecuador","mujer",64,"2013",5602
"alto hospicio","no tiene con quien dejar a los niños","perú","mujer",60,"2013",1107
"alto hospicio","otra razón","colombia","mujer",54,"2013",1107
"alto hospicio","quehaceres del hogar","ecuador","mujer",37,"2013",1107
"alto hospicio","estudiante","bolivia","hombre",66,"2013",1107
"alto hospicio","jubilado(a), pensionado(a) o montepiada","perú","hombre",48,"2013",1107
"alto hospicio","quehaceres del hogar","perú","mujer",384,"2013",1107
"alto hospicio","estudiante","ecuador","mujer",24,"2013",1107
"alto hospicio","quehaceres del hogar","bolivia","mujer",250,"2013",1107
"alto hospicio","no tiene con quien dejar a los niños","colombia","mujer",54,"2013",1107
"alto hospicio","quehaceres del hogar","bolivia","hombre",36,"2013",1107
"alto hospicio","estudiante","perú","hombre",150,"2013",1107
"alto hospicio","estudiante","bolivia","mujer",79,"2013",1107
"alto hospicio","estudiante","perú","mujer",128,"2013",1107
"alto hospicio","estudiante","argentina","mujer",28,"2013",1107
"alto hospicio","otra razón","colombia","hombre",36,"2013",1107
"alto hospicio","jubilado(a), pensionado(a) o montepiada","perú","mujer",93,"2013",1107
"alto hospicio","quehaceres del hogar","colombia","mujer",35,"2013",1107
"angol","estudiante","españa","mujer",66,"2013",9201
"angol","quehaceres del hogar","argentina","mujer",54,"2013",9201
"antofagasta","jubilado(a), pensionado(a) o montepiada","italia","mujer",82,"2013",2101
"antofagasta","quehaceres del hogar","uruguay","mujer",190,"2013",2101
"antofagasta","otra razón","estados unidos","hombre",106,"2013",2101
"antofagasta","no tiene con quien dejar a los niños","colombia","mujer",130,"2013",2101
"antofagasta","estudiante","perú","hombre",335,"2013",2101
"antofagasta","se cansó de buscar o cree que no hay trabajo disponible","argentina","hombre",46,"2013",2101
"antofagasta","no tiene con quien dejar a los niños","perú","mujer",196,"2013",2101
"antofagasta","otra razón","bolivia","hombre",60,"2013",2101
"antofagasta","estudiante","españa","hombre",170,"2013",2101
"antofagasta","estudiante","argentina","mujer",143,"2013",2101
"antofagasta","jubilado(a), pensionado(a) o montepiada","bolivia","hombre",34,"2013",2101
"antofagasta","está enfermo o tiene una discapacidad","argentina","hombre",24,"2013",2101
"antofagasta","quehaceres del hogar","colombia","mujer",209,"2013",2101
"antofagasta","quehaceres del hogar","méxico","mujer",66,"2013",2101
"antofagasta","estudiante","suecia","mujer",46,"2013",2101
"antofagasta","otra razón","colombia","mujer",160,"2013",2101
"antofagasta","jubilado(a), pensionado(a) o montepiada","bolivia","mujer",35,"2013",2101
"antofagasta","jubilado(a), pensionado(a) o montepiada","españa","hombre",83,"2013",2101
"antofagasta","otra razón","argentina","mujer",53,"2013",2101
"antofagasta","está enfermo o tiene una discapacidad","perú","hombre",63,"2013",2101
"antofagasta","estudiante","perú","mujer",272,"2013",2101
