"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"Algarrobo","Sin allegamiento interno","Sin allegamiento interno","Hombre",6137,"2017",5602
"Algarrobo","Con allegamiento interno","Con allegamiento interno","Mujer",1372,"2017",5602
"Algarrobo","Sin allegamiento interno","Sin allegamiento interno","Mujer",7262,"2017",5602
"Algarrobo","Con allegamiento interno","Con allegamiento interno","Hombre",1165,"2017",5602
"Alhué","Sin allegamiento interno","Sin allegamiento interno","Hombre",1936,"2017",13502
"Alhué","Sin allegamiento interno","Sin allegamiento interno","Mujer",1701,"2017",13502
"Alhué","Con allegamiento interno","Con allegamiento interno","Hombre",482,"2017",13502
"Alhué","Con allegamiento interno","Con allegamiento interno","Mujer",396,"2017",13502
"Alto Biobío","Sin allegamiento interno","Sin allegamiento interno","Hombre",3128,"2017",8314
"Alto Biobío","Con allegamiento interno","Con allegamiento interno","Mujer",1122,"2017",8314
"Alto Biobío","Sin allegamiento interno","Sin allegamiento interno","Mujer",3936,"2017",8314
"Alto Biobío","Con allegamiento interno","Con allegamiento interno","Hombre",1230,"2017",8314
"Alto del Carmen","Sin allegamiento interno","Sin allegamiento interno","Hombre",1581,"2017",3302
"Alto del Carmen","Sin allegamiento interno","Sin allegamiento interno","Mujer",1896,"2017",3302
"Alto del Carmen","Con allegamiento interno","Con allegamiento interno","Hombre",350,"2017",3302
"Alto del Carmen","Con allegamiento interno","Con allegamiento interno","Mujer",622,"2017",3302
"Alto Hospicio","Sin allegamiento interno","Sin allegamiento interno","Hombre",43151,"2017",1107
"Alto Hospicio","Con allegamiento interno","Con allegamiento interno","Hombre",19641,"2017",1107
"Alto Hospicio","Con allegamiento interno","Con allegamiento interno","Mujer",22489,"2017",1107
"Alto Hospicio","Sin allegamiento interno","Sin allegamiento interno","Mujer",41690,"2017",1107
"Ancud","Con allegamiento interno","Con allegamiento interno","Mujer",2865,"2017",10202
"Ancud","Sin allegamiento interno","Sin allegamiento interno","Mujer",18762,"2017",10202
