"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"alto hospicio","diaguita","aimara","hombre",76,"2015",1107
"alto hospicio","diaguita","aimara","mujer",38,"2015",1107
"alto hospicio","aimara","aimara","hombre",1027,"2015",1107
"alto hospicio","quechua","quechua","hombre",427,"2015",1107
"alto hospicio","quechua","quechua","mujer",467,"2015",1107
"alto hospicio","aimara","aimara","mujer",1494,"2015",1107
"alto hospicio","mapuche","mapudungun","hombre",205,"2015",1107
"alto hospicio","mapuche","mapudungun","mujer",135,"2015",1107
"ancud","aimara","mapudungun","mujer",28,"2015",10202
"ancud","mapuche","aimara","mujer",31,"2015",10202
"ancud","mapuche","mapudungun","hombre",168,"2015",10202
"ancud","mapuche","mapudungun","mujer",481,"2015",10202
"angol","mapuche","mapudungun","mujer",281,"2015",9201
"angol","mapuche","rapa-nui","hombre",28,"2015",9201
"angol","mapuche","mapudungun","hombre",107,"2015",9201
"antofagasta","mapuche","mapudungun","mujer",201,"2015",2101
"antofagasta","atacameño (likán-antai)","aimara","mujer",211,"2015",2101
"antofagasta","aimara","aimara","hombre",77,"2015",2101
"antofagasta","mapuche","mapudungun","hombre",325,"2015",2101
"arauco","mapuche","mapudungun","hombre",114,"2015",8202
"arauco","mapuche","mapudungun","mujer",345,"2015",8202
"arica","mapuche","mapudungun","hombre",289,"2015",15101
"arica","quechua","quechua","mujer",377,"2015",15101
"arica","aimara","aimara","mujer",6347,"2015",15101
"arica","aimara","aimara","hombre",4934,"2015",15101
"arica","quechua","quechua","hombre",329,"2015",15101
"aysén","mapuche","sin dato","hombre",23,"2015",11201
"aysén","kawashkar o alacalufes","kawashkar","mujer",16,"2015",11201
"aysén","mapuche","aimara","mujer",36,"2015",11201
"aysén","mapuche","aimara","hombre",18,"2015",11201
"aysén","mapuche","mapudungun","mujer",128,"2015",11201
"aysén","mapuche","mapudungun","hombre",234,"2015",11201
"aysén","mapuche","rapa-nui","mujer",18,"2015",11201
"calama","aimara","aimara","hombre",410,"2015",2201
"calama","atacameño (likán-antai)","aimara","mujer",265,"2015",2201
"calama","atacameño (likán-antai)","aimara","hombre",423,"2015",2201
"calama","atacameño (likán-antai)","kawashkar","mujer",89,"2015",2201
"calama","mapuche","mapudungun","hombre",280,"2015",2201
"calama","quechua","quechua","mujer",1563,"2015",2201
"calama","quechua","quechua","hombre",278,"2015",2201
"calama","mapuche","mapudungun","mujer",267,"2015",2201
"calama","aimara","aimara","mujer",483,"2015",2201
"calama","atacameño (likán-antai)","kawashkar","hombre",181,"2015",2201
"calbuco","mapuche","mapudungun","hombre",430,"2015",10102
"calbuco","mapuche","mapudungun","mujer",345,"2015",10102
"calera","mapuche","mapudungun","hombre",43,"2015",5502
