"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"algarrobo","educación media técnica profesional","no pertenece a ningún pueblo indígena","hombre",479,"2013",5602
"algarrobo","kinder/pre-kinder","no pertenece a ningún pueblo indígena","hombre",100,"2013",5602
"algarrobo","técnica, comercial, industrial o normalista (sistema antiguo)","no pertenece a ningún pueblo indígena","mujer",82,"2013",5602
"algarrobo","humanidades (sistema antiguo)","no pertenece a ningún pueblo indígena","mujer",81,"2013",5602
"algarrobo","nunca asistió","no pertenece a ningún pueblo indígena","mujer",450,"2013",5602
"algarrobo","técnico nivel superior (carreras de 1 a 3 años)","no pertenece a ningún pueblo indígena","mujer",273,"2013",5602
"algarrobo","educación media técnica profesional","no pertenece a ningún pueblo indígena","mujer",275,"2013",5602
"algarrobo","primaria/preparatoria (sistema antiguo)","no pertenece a ningún pueblo indígena","hombre",68,"2013",5602
"algarrobo","primaria/preparatoria (sistema antiguo)","no pertenece a ningún pueblo indígena","mujer",894,"2013",5602
"algarrobo","jardín infantil/sala cuna","mapuche","mujer",30,"2013",5602
"algarrobo","técnico nivel superior (carreras de 1 a 3 años)","no pertenece a ningún pueblo indígena","hombre",1012,"2013",5602
"algarrobo","humanidades (sistema antiguo)","no pertenece a ningún pueblo indígena","hombre",55,"2013",5602
"algarrobo","educación media científico-humanista","no pertenece a ningún pueblo indígena","hombre",2546,"2013",5602
"algarrobo","educación básica","no pertenece a ningún pueblo indígena","hombre",523,"2013",5602
"algarrobo","educación básica","mapuche","hombre",51,"2013",5602
"algarrobo","jardín infantil/sala cuna","no pertenece a ningún pueblo indígena","mujer",55,"2013",5602
"algarrobo","educación media científico-humanista","mapuche","mujer",49,"2013",5602
"algarrobo","educación media científico-humanista","no pertenece a ningún pueblo indígena","mujer",2402,"2013",5602
"algarrobo","educación media técnica profesional","mapuche","hombre",62,"2013",5602
"algarrobo","nunca asistió","mapuche","mujer",19,"2013",5602
"algarrobo","jardín infantil/sala cuna","mapuche","hombre",112,"2013",5602
"algarrobo","jardín infantil/sala cuna","no pertenece a ningún pueblo indígena","hombre",878,"2013",5602
"algarrobo","profesional (carreras de 4 o más años)","no pertenece a ningún pueblo indígena","mujer",1138,"2013",5602
"algarrobo","educación básica","no pertenece a ningún pueblo indígena","mujer",1080,"2013",5602
"algarrobo","nunca asistió","no pertenece a ningún pueblo indígena","hombre",221,"2013",5602
"algarrobo","técnico nivel superior (carreras de 1 a 3 años)","mapuche","mujer",112,"2013",5602
"algarrobo","profesional (carreras de 4 o más años)","no pertenece a ningún pueblo indígena","hombre",689,"2013",5602
"algarrobo","educación especial (diferencial)","no pertenece a ningún pueblo indígena","hombre",30,"2013",5602
"algarrobo","educación media técnica profesional","mapuche","mujer",83,"2013",5602
"algarrobo","educación básica","mapuche","mujer",113,"2013",5602
"alhué","educación media técnica profesional","no pertenece a ningún pueblo indígena","mujer",92,"2013",13502
"alhué","educación básica","no pertenece a ningún pueblo indígena","mujer",519,"2013",13502
"alhué","primaria/preparatoria (sistema antiguo)","no pertenece a ningún pueblo indígena","mujer",149,"2013",13502
"alhué","humanidades (sistema antiguo)","no pertenece a ningún pueblo indígena","mujer",31,"2013",13502
"alhué","primaria/preparatoria (sistema antiguo)","no pertenece a ningún pueblo indígena","hombre",67,"2013",13502
"alhué","nunca asistió","no pertenece a ningún pueblo indígena","mujer",357,"2013",13502
"alhué","técnico nivel superior (carreras de 1 a 3 años)","no pertenece a ningún pueblo indígena","hombre",85,"2013",13502
"alhué","educación media científico-humanista","no pertenece a ningún pueblo indígena","hombre",718,"2013",13502
"alhué","profesional (carreras de 4 o más años)","no pertenece a ningún pueblo indígena","hombre",114,"2013",13502
"alhué","kinder/pre-kinder","no pertenece a ningún pueblo indígena","mujer",88,"2013",13502
"alhué","técnico nivel superior (carreras de 1 a 3 años)","no pertenece a ningún pueblo indígena","mujer",167,"2013",13502
"alhué","educación básica","no pertenece a ningún pueblo indígena","hombre",723,"2013",13502
"alhué","postgrado","no pertenece a ningún pueblo indígena","mujer",17,"2013",13502
"alhué","postgrado","no pertenece a ningún pueblo indígena","hombre",17,"2013",13502
"alhué","educación media técnica profesional","no pertenece a ningún pueblo indígena","hombre",118,"2013",13502
"alhué","profesional (carreras de 4 o más años)","no pertenece a ningún pueblo indígena","mujer",179,"2013",13502
"alhué","jardín infantil/sala cuna","no pertenece a ningún pueblo indígena","mujer",19,"2013",13502
"alhué","nunca asistió","no pertenece a ningún pueblo indígena","hombre",230,"2013",13502
"alhué","humanidades (sistema antiguo)","no pertenece a ningún pueblo indígena","hombre",84,"2013",13502
"alhué","kinder/pre-kinder","no pertenece a ningún pueblo indígena","hombre",67,"2013",13502
"alhué","educación media científico-humanista","no pertenece a ningún pueblo indígena","mujer",696,"2013",13502
"alto biobío","kinder/pre-kinder","mapuche","hombre",127,"2013",8314
"alto biobío","kinder/pre-kinder","mapuche","mujer",45,"2013",8314
"alto biobío","educación media técnica profesional","mapuche","hombre",138,"2013",8314
"alto biobío","educación media técnica profesional","mapuche","mujer",13,"2013",8314
"alto biobío","profesional (carreras de 4 o más años)","no pertenece a ningún pueblo indígena","hombre",14,"2013",8314
"alto biobío","educación básica","aymara","mujer",12,"2013",8314
"alto biobío","jardín infantil/sala cuna","mapuche","hombre",12,"2013",8314
"alto biobío","profesional (carreras de 4 o más años)","mapuche","mujer",216,"2013",8314
"alto biobío","primaria/preparatoria (sistema antiguo)","no pertenece a ningún pueblo indígena","hombre",66,"2013",8314
"alto biobío","educación media científico-humanista","no pertenece a ningún pueblo indígena","hombre",76,"2013",8314
"alto biobío","humanidades (sistema antiguo)","mapuche","hombre",28,"2013",8314
"alto biobío","primaria/preparatoria (sistema antiguo)","mapuche","mujer",126,"2013",8314
"alto biobío","educación especial (diferencial)","mapuche","hombre",14,"2013",8314
"alto biobío","nunca asistió","aymara","mujer",113,"2013",8314
"alto biobío","jardín infantil/sala cuna","mapuche","mujer",510,"2013",8314
"alto biobío","nunca asistió","no pertenece a ningún pueblo indígena","mujer",90,"2013",8314
"alto biobío","profesional (carreras de 4 o más años)","no pertenece a ningún pueblo indígena","mujer",79,"2013",8314
"alto biobío","educación básica","mapuche","mujer",2143,"2013",8314
"alto biobío","nunca asistió","no pertenece a ningún pueblo indígena","hombre",52,"2013",8314
"alto biobío","técnico nivel superior (carreras de 1 a 3 años)","no pertenece a ningún pueblo indígena","hombre",13,"2013",8314
"alto biobío","primaria/preparatoria (sistema antiguo)","aymara","hombre",12,"2013",8314
"alto biobío","nunca asistió","mapuche","hombre",854,"2013",8314
"alto biobío","educación básica","no pertenece a ningún pueblo indígena","hombre",532,"2013",8314
"alto biobío","técnico nivel superior (carreras de 1 a 3 años)","mapuche","mujer",49,"2013",8314
"alto biobío","primaria/preparatoria (sistema antiguo)","no pertenece a ningún pueblo indígena","mujer",40,"2013",8314
"alto biobío","educación media científico-humanista","aymara","hombre",12,"2013",8314
"alto biobío","educación media científico-humanista","mapuche","mujer",1121,"2013",8314
"alto biobío","educación media científico-humanista","no pertenece a ningún pueblo indígena","mujer",159,"2013",8314
"alto biobío","nunca asistió","mapuche","mujer",827,"2013",8314
"alto biobío","educación básica","no pertenece a ningún pueblo indígena","mujer",170,"2013",8314
