"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"alto hospicio","no tiene con quien dejar a los niños","perú","mujer",10,"2011",1107
"alto hospicio","no tiene interés de trabajar","irlanda","mujer",13,"2011",1107
"antofagasta","no tiene con quien dejar a otro familiar","argentina","mujer",12,"2011",2101
"antofagasta","no tiene con quien dejar a los niños","perú","mujer",30,"2011",2101
"antofagasta","quehaceres del hogar","perú","mujer",75,"2011",2101
"arica","jubilado(a), pensionado(a) o montepiada","bolivia","mujer",8,"2011",15101
"arica","no tiene con quien dejar a los niños","bolivia","mujer",16,"2011",15101
"arica","quehaceres del hogar","perú","mujer",44,"2011",15101
"arica","piensa que nadie le dará trabajo","bolivia","mujer",20,"2011",15101
"arica","las reglas, horarios, distancias de trabajos no le acomodan","bolivia","mujer",41,"2011",15101
"arica","no tiene con quien dejar a los niños","perú","mujer",8,"2011",15101
"arica","quehaceres del hogar","bolivia","mujer",22,"2011",15101
"aysén","está enfermo o tiene una discapacidad","argentina","mujer",10,"2011",11201
"calama","quehaceres del hogar","bolivia","mujer",50,"2011",2201
"calama","otra razón","perú","mujer",88,"2011",2201
"caldera","jubilado(a), pensionado(a) o montepiada","francia","mujer",26,"2011",3102
"calera","otra razón","méxico","mujer",68,"2011",5502
"calle larga","jubilado(a), pensionado(a) o montepiada","perú","mujer",41,"2011",5302
"cauquenes","jubilado(a), pensionado(a) o montepiada","bolivia","mujer",33,"2011",7201
"chile chico","busca cuando lo necesita o tiene trabajo esporádico","venezuela","mujer",21,"2011",11401
"chillán","otra razón","españa","hombre",74,"2011",16101
"copiapó","no tiene interés de trabajar","perú","mujer",32,"2011",3101
"copiapó","otra razón","colombia","mujer",18,"2011",3101
"coquimbo","no tiene con quien dejar a los niños","argentina","mujer",38,"2011",4102
"coquimbo","quehaceres del hogar","estados unidos","mujer",57,"2011",4102
"coyhaique","piensa que nadie le dará trabajo","argentina","hombre",5,"2011",11101
"coyhaique","piensa que nadie le dará trabajo","argentina","mujer",5,"2011",11101
"coyhaique","jubilado(a), pensionado(a) o montepiada","argentina","hombre",5,"2011",11101
"coyhaique","estudiante","argentina","mujer",8,"2011",11101
"cunco","piensa que nadie le dará trabajo","argentina","mujer",45,"2011",9103
"curicó","no tiene con quien dejar a los niños","paraguay","mujer",16,"2011",7301
"gorbea","las reglas, horarios, distancias de trabajos no le acomodan","argentina","hombre",62,"2011",9107
"huara","no tiene con quien dejar a los niños","bolivia","mujer",10,"2011",1404
"iquique","tiene otra fuente de ingreso (seguro cesantía, rentas,etc)","perú","mujer",11,"2011",1101
"iquique","quehaceres del hogar","perú","mujer",32,"2011",1101
"iquique","no tiene con quien dejar a los niños","bolivia","mujer",17,"2011",1101
"iquique","quehaceres del hogar","no contesta","mujer",16,"2011",1101
"la reina","otra razón","méxico","mujer",189,"2011",13113
"la reina","no tiene interés de trabajar","rusia","mujer",65,"2011",13113
"la serena","otra razón","colombia","mujer",88,"2011",4101
"la serena","quehaceres del hogar","brasil","mujer",53,"2011",4101
"lago ranco","tiene otra fuente de ingreso (seguro cesantía, rentas,etc)","argentina","hombre",17,"2011",14203
"las condes","no tiene interés de trabajar","argentina","mujer",102,"2011",13114
"lo barnechea","otra razón","reino unido","mujer",244,"2011",13115
"maipú","quehaceres del hogar","ecuador","mujer",268,"2011",13119
"melipeuco","otra razón","argentina","mujer",26,"2011",9110
"Ñuñoa","quehaceres del hogar","españa","mujer",219,"2011",13120
"Ñuñoa","otra razón","australia","mujer",166,"2011",13120
"olivar","quehaceres del hogar","argentina","mujer",19,"2011",6111
"osorno","jubilado(a), pensionado(a) o montepiada","francia","hombre",56,"2011",10301
"paine","no tiene con quien dejar a los niños","argentina","mujer",59,"2011",13404
"pica","está enfermo o tiene una discapacidad","bolivia","mujer",14,"2011",1405
"pica","piensa que nadie le dará trabajo","perú","mujer",56,"2011",1405
"pinto","está enfermo o tiene una discapacidad","república dominicana","mujer",42,"2011",16106
"pinto","no tiene con quien dejar a adultos mayores","república dominicana","mujer",84,"2011",16106
"puchuncaví","no tiene con quien dejar a los niños","argentina","mujer",71,"2011",5105
"puerto octay","quehaceres del hogar","argentina","mujer",23,"2011",10302
"punta arenas","estudiante","venezuela","mujer",13,"2011",12101
"punta arenas","no tiene con quien dejar a los niños","colombia","mujer",11,"2011",12101
"quilicura","estudiante","argentina","mujer",114,"2011",13125
"quilicura","no tiene con quien dejar a los niños","perú","mujer",158,"2011",13125
