"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"algarrobo","pobres no extremos","pobres no extremos","mujer",384,"2013",5602
"algarrobo","pobres extremos","pobres extremos","hombre",95,"2013",5602
"algarrobo","pobres no extremos","pobres no extremos","hombre",356,"2013",5602
"algarrobo","no pobres","no pobres","mujer",6641,"2013",5602
"algarrobo","pobres extremos","pobres extremos","mujer",57,"2013",5602
"algarrobo","no pobres","no pobres","hombre",6356,"2013",5602
"alhué","no pobres","no pobres","mujer",1980,"2013",13502
"alhué","pobres extremos","pobres extremos","mujer",46,"2013",13502
"alhué","pobres extremos","pobres extremos","hombre",124,"2013",13502
"alhué","pobres no extremos","pobres no extremos","mujer",288,"2013",13502
"alhué","no pobres","no pobres","hombre",1762,"2013",13502
"alhué","pobres no extremos","pobres no extremos","hombre",337,"2013",13502
"alto biobío","pobres extremos","pobres extremos","mujer",2258,"2013",8314
"alto biobío","pobres no extremos","pobres no extremos","hombre",1871,"2013",8314
"alto biobío","pobres extremos","pobres extremos","hombre",2279,"2013",8314
"alto biobío","no pobres","no pobres","mujer",1984,"2013",8314
"alto biobío","no pobres","no pobres","hombre",1604,"2013",8314
"alto biobío","pobres no extremos","pobres no extremos","mujer",1651,"2013",8314
"alto del carmen","pobres no extremos","pobres no extremos","mujer",497,"2013",3302
"alto del carmen","pobres extremos","pobres extremos","hombre",54,"2013",3302
"alto del carmen","no pobres","no pobres","mujer",1916,"2013",3302
"alto del carmen","pobres extremos","pobres extremos","mujer",36,"2013",3302
"alto del carmen","pobres no extremos","pobres no extremos","hombre",466,"2013",3302
"alto del carmen","no pobres","no pobres","hombre",1553,"2013",3302
"alto hospicio","pobres extremos","pobres extremos","hombre",1105,"2013",1107
"alto hospicio","pobres extremos","pobres extremos","mujer",1296,"2013",1107
"alto hospicio","no pobres","no pobres","mujer",48682,"2013",1107
"alto hospicio","pobres no extremos","pobres no extremos","mujer",4294,"2013",1107
"alto hospicio","no pobres","no pobres","hombre",45938,"2013",1107
"alto hospicio","pobres no extremos","pobres no extremos","hombre",4124,"2013",1107
"ancud","no pobres","no pobres","mujer",17559,"2013",10202
"ancud","pobres extremos","pobres extremos","mujer",1243,"2013",10202
"ancud","no pobres","no pobres","hombre",17416,"2013",10202
"ancud","pobres no extremos","pobres no extremos","mujer",2493,"2013",10202
"ancud","pobres extremos","pobres extremos","hombre",617,"2013",10202
"ancud","pobres no extremos","pobres no extremos","hombre",1887,"2013",10202
"andacollo","pobres no extremos","pobres no extremos","hombre",163,"2013",4103
"andacollo","pobres no extremos","pobres no extremos","mujer",228,"2013",4103
"andacollo","pobres extremos","pobres extremos","mujer",421,"2013",4103
"andacollo","pobres extremos","pobres extremos","hombre",425,"2013",4103
"andacollo","no pobres","no pobres","hombre",3626,"2013",4103
"andacollo","no pobres","no pobres","mujer",3139,"2013",4103
"angol","pobres extremos","pobres extremos","mujer",222,"2013",9201
"angol","pobres no extremos","pobres no extremos","hombre",2152,"2013",9201
"angol","no pobres","no pobres","hombre",20984,"2013",9201
"angol","pobres extremos","pobres extremos","hombre",231,"2013",9201
"angol","pobres no extremos","pobres no extremos","mujer",3013,"2013",9201
"angol","no pobres","no pobres","mujer",22909,"2013",9201
"antofagasta","no pobres","no pobres","hombre",169316,"2013",2101
"antofagasta","pobres no extremos","pobres no extremos","mujer",5167,"2013",2101
"antofagasta","pobres extremos","pobres extremos","hombre",2204,"2013",2101
"antofagasta","no pobres","no pobres","mujer",182499,"2013",2101
"antofagasta","pobres no extremos","pobres no extremos","hombre",3783,"2013",2101
"antofagasta","pobres extremos","pobres extremos","mujer",2372,"2013",2101
"antuco","pobres no extremos","pobres no extremos","mujer",467,"2013",8302
"antuco","pobres extremos","pobres extremos","mujer",286,"2013",8302
"antuco","pobres no extremos","pobres no extremos","hombre",344,"2013",8302
"antuco","no pobres","no pobres","hombre",1137,"2013",8302
"antuco","no pobres","no pobres","mujer",1017,"2013",8302
"antuco","pobres extremos","pobres extremos","hombre",211,"2013",8302
"arauco","pobres no extremos","pobres no extremos","hombre",2074,"2013",8202
"arauco","pobres extremos","pobres extremos","mujer",2305,"2013",8202
"arauco","pobres no extremos","pobres no extremos","mujer",2695,"2013",8202
"arauco","no pobres","no pobres","hombre",15944,"2013",8202
"arauco","no pobres","no pobres","mujer",19076,"2013",8202
"arauco","pobres extremos","pobres extremos","hombre",1321,"2013",8202
"arica","pobres no extremos","pobres no extremos","hombre",6859,"2013",15101
"arica","no pobres","no pobres","hombre",69025,"2013",15101
"arica","pobres extremos","pobres extremos","mujer",4157,"2013",15101
"arica","pobres no extremos","pobres no extremos","mujer",9460,"2013",15101
"arica","pobres extremos","pobres extremos","hombre",3130,"2013",15101
"arica","no pobres","no pobres","mujer",75296,"2013",15101
"aysén","pobres no extremos","pobres no extremos","mujer",1007,"2013",11201
"aysén","no pobres","no pobres","mujer",12445,"2013",11201
"aysén","pobres no extremos","pobres no extremos","hombre",561,"2013",11201
