"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"Algarrobo","No","No pertenece a ningún pueblo indígena","Hombre",4083,"2017",5602
"Algarrobo","Si","No pertenece a ningún pueblo indígena","Hombre",1613,"2017",5602
"Algarrobo","No","Mapuche","Hombre",373,"2017",5602
"Algarrobo","No","Mapuche","Mujer",415,"2017",5602
"Algarrobo","No","No sabe/no responde","Hombre",99,"2017",5602
"Algarrobo","No","No pertenece a ningún pueblo indígena","Mujer",5240,"2017",5602
"Algarrobo","Si","No pertenece a ningún pueblo indígena","Mujer",1460,"2017",5602
"Alhué","No sabe/No responde","No pertenece a ningún pueblo indígena","Mujer",14,"2017",13502
"Alhué","No","Mapuche","Mujer",15,"2017",13502
"Alhué","No","Mapuche","Hombre",16,"2017",13502
"Alhué","No","No pertenece a ningún pueblo indígena","Mujer",1628,"2017",13502
"Alhué","Si","No pertenece a ningún pueblo indígena","Hombre",178,"2017",13502
"Alhué","Si","No pertenece a ningún pueblo indígena","Mujer",60,"2017",13502
"Alhué","No","No pertenece a ningún pueblo indígena","Hombre",1753,"2017",13502
"Alhué","No","Aimara","Mujer",16,"2017",13502
"Alto Biobío","No","No sabe/no responde","Hombre",24,"2017",8314
"Alto Biobío","No","No sabe/no responde","Mujer",24,"2017",8314
"Alto Biobío","Si","No pertenece a ningún pueblo indígena","Mujer",166,"2017",8314
"Alto Biobío","No sabe/No responde","No pertenece a ningún pueblo indígena","Mujer",32,"2017",8314
"Alto Biobío","No sabe/No responde","No pertenece a ningún pueblo indígena","Hombre",44,"2017",8314
"Alto Biobío","Si","No pertenece a ningún pueblo indígena","Hombre",36,"2017",8314
"Alto Biobío","No","Mapuche","Mujer",2392,"2017",8314
"Alto Biobío","No","Mapuche","Hombre",2532,"2017",8314
"Alto Biobío","No","No pertenece a ningún pueblo indígena","Mujer",990,"2017",8314
"Alto Biobío","No","Quechua","Hombre",102,"2017",8314
"Alto Biobío","Si","Mapuche","Mujer",40,"2017",8314
"Alto Biobío","No","No pertenece a ningún pueblo indígena","Hombre",820,"2017",8314
"Alto Biobío","No sabe/No responde","Mapuche","Hombre",50,"2017",8314
"Alto del Carmen","No","Mapuche","Hombre",31,"2017",3302
"Alto del Carmen","Si","No pertenece a ningún pueblo indígena","Mujer",97,"2017",3302
"Alto del Carmen","Si","Diaguita","Hombre",31,"2017",3302
"Alto del Carmen","No sabe/No responde","No pertenece a ningún pueblo indígena","Hombre",54,"2017",3302
"Alto del Carmen","No","Kawashkar o Alacalufes","Mujer",101,"2017",3302
"Alto del Carmen","No","No pertenece a ningún pueblo indígena","Hombre",1079,"2017",3302
"Alto del Carmen","No","Diaguita","Mujer",806,"2017",3302
"Alto del Carmen","No","Diaguita","Hombre",418,"2017",3302
"Alto del Carmen","No","No pertenece a ningún pueblo indígena","Mujer",982,"2017",3302
"Alto del Carmen","No sabe/No responde","No pertenece a ningún pueblo indígena","Mujer",27,"2017",3302
"Alto del Carmen","No sabe/No responde","Diaguita","Mujer",31,"2017",3302
"Alto Hospicio","No","Mapuche","Hombre",788,"2017",1107
"Alto Hospicio","No sabe/No responde","Aimara","Hombre",72,"2017",1107
"Alto Hospicio","No","Aimara","Hombre",4316,"2017",1107
"Alto Hospicio","No","Diaguita","Hombre",799,"2017",1107
"Alto Hospicio","No sabe/No responde","No pertenece a ningún pueblo indígena","Mujer",470,"2017",1107
"Alto Hospicio","No","Quechua","Hombre",657,"2017",1107
"Alto Hospicio","Si","Quechua","Hombre",32,"2017",1107
"Alto Hospicio","No","No sabe/no responde","Mujer",128,"2017",1107
"Alto Hospicio","No","Aimara","Mujer",6079,"2017",1107
"Alto Hospicio","Si","Aimara","Mujer",291,"2017",1107
"Alto Hospicio","No sabe/No responde","Aimara","Mujer",72,"2017",1107
"Alto Hospicio","Si","No pertenece a ningún pueblo indígena","Mujer",1334,"2017",1107
"Alto Hospicio","Si","Aimara","Hombre",323,"2017",1107
"Alto Hospicio","No","Kawashkar o Alacalufes","Hombre",37,"2017",1107
"Alto Hospicio","No","No pertenece a ningún pueblo indígena","Mujer",36118,"2017",1107
"Alto Hospicio","No sabe/No responde","Mapuche","Mujer",148,"2017",1107
"Alto Hospicio","Si","Atacameño (Likan-Antai)","Mujer",74,"2017",1107
"Alto Hospicio","Si","No pertenece a ningún pueblo indígena","Hombre",2432,"2017",1107
"Alto Hospicio","No","Atacameño (Likan-Antai)","Hombre",154,"2017",1107
"Alto Hospicio","No","Quechua","Mujer",834,"2017",1107
"Alto Hospicio","Si","Mapuche","Mujer",25,"2017",1107
"Alto Hospicio","No","Mapuche","Mujer",990,"2017",1107
"Alto Hospicio","No sabe/No responde","Mapuche","Hombre",148,"2017",1107
"Alto Hospicio","Si","Mapuche","Hombre",178,"2017",1107
"Alto Hospicio","No sabe/No responde","Diaguita","Mujer",68,"2017",1107
"Alto Hospicio","No","Atacameño (Likan-Antai)","Mujer",40,"2017",1107
"Alto Hospicio","No sabe/No responde","No pertenece a ningún pueblo indígena","Hombre",491,"2017",1107
"Alto Hospicio","No","No pertenece a ningún pueblo indígena","Hombre",32481,"2017",1107
"Alto Hospicio","No","Diaguita","Mujer",642,"2017",1107
"Ancud","No","Mapuche","Mujer",3826,"2017",10202
"Ancud","Si","Mapuche","Mujer",170,"2017",10202
"Ancud","No sabe/No responde","No pertenece a ningún pueblo indígena","Mujer",799,"2017",10202
"Ancud","Si","Mapuche","Hombre",224,"2017",10202
"Ancud","No","No pertenece a ningún pueblo indígena","Mujer",12171,"2017",10202
"Ancud","Si","No pertenece a ningún pueblo indígena","Hombre",1526,"2017",10202
"Ancud","No sabe/No responde","Mapuche","Hombre",58,"2017",10202
"Ancud","No","Mapuche","Hombre",2339,"2017",10202
"Ancud","No","No pertenece a ningún pueblo indígena","Hombre",10548,"2017",10202
"Ancud","No sabe/No responde","No pertenece a ningún pueblo indígena","Hombre",735,"2017",10202
