"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"alhué","no","argentina","hombre",27,"2011",13502
"alhué","no","no contesta","mujer",22,"2011",13502
"alhué","no","ecuador","mujer",14,"2011",13502
"alhué","no","argentina","mujer",81,"2011",13502
"alhué","no","perú","mujer",22,"2011",13502
"alto biobío","no","argentina","mujer",61,"2011",8314
"alto del carmen","no","brasil","hombre",11,"2011",3302
"alto hospicio","no sabe, no responde","bolivia","hombre",24,"2011",1107
"alto hospicio","sí","otro país de africa","mujer",10,"2011",1107
"alto hospicio","no","ecuador","hombre",32,"2011",1107
"alto hospicio","no","ecuador","mujer",32,"2011",1107
"alto hospicio","no","colombia","hombre",25,"2011",1107
"alto hospicio","no","perú","mujer",571,"2011",1107
"alto hospicio","no","colombia","mujer",84,"2011",1107
"alto hospicio","no","bolivia","mujer",791,"2011",1107
"alto hospicio","sí","bolivia","hombre",10,"2011",1107
"alto hospicio","no","brasil","hombre",15,"2011",1107
"alto hospicio","no","india","mujer",30,"2011",1107
"alto hospicio","no","argentina","mujer",74,"2011",1107
"alto hospicio","no","brasil","mujer",13,"2011",1107
"alto hospicio","no","perú","hombre",403,"2011",1107
"alto hospicio","no","irlanda","mujer",13,"2011",1107
"alto hospicio","no","argentina","hombre",67,"2011",1107
"alto hospicio","no","bolivia","hombre",345,"2011",1107
"alto hospicio","no","paraguay","mujer",11,"2011",1107
"ancud","no","brasil","hombre",30,"2011",10202
"angol","no","alemania","hombre",24,"2011",9201
"angol","no","argentina","hombre",43,"2011",9201
"antofagasta","no","croacia","mujer",15,"2011",2101
"antofagasta","no","noruega","hombre",39,"2011",2101
"antofagasta","no","colombia","hombre",522,"2011",2101
"antofagasta","no","bolivia","mujer",584,"2011",2101
"antofagasta","no","no contesta","hombre",38,"2011",2101
"antofagasta","no","perú","mujer",1078,"2011",2101
"antofagasta","sí","argentina","mujer",16,"2011",2101
"antofagasta","no","brasil","mujer",34,"2011",2101
"antofagasta","no","república dominicana","mujer",15,"2011",2101
"antofagasta","no","paraguay","mujer",34,"2011",2101
"antofagasta","no","bolivia","hombre",168,"2011",2101
"antofagasta","no","ecuador","hombre",92,"2011",2101
"antofagasta","no","argentina","mujer",342,"2011",2101
"antofagasta","sí","guatemala","hombre",20,"2011",2101
"antofagasta","no","argentina","hombre",163,"2011",2101
"antofagasta","sí","bolivia","mujer",68,"2011",2101
"antofagasta","no","noruega","mujer",12,"2011",2101
"antofagasta","no","república dominicana","hombre",30,"2011",2101
"antofagasta","no","venezuela","hombre",13,"2011",2101
"antofagasta","sí","colombia","mujer",38,"2011",2101
