"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"alto hospicio","no","argentina","hombre",22,"2015",1107
"alto hospicio","no","colombia","mujer",192,"2015",1107
"alto hospicio","no","bolivia","mujer",1256,"2015",1107
"alto hospicio","no","ecuador","mujer",247,"2015",1107
"alto hospicio","no","bolivia","hombre",980,"2015",1107
"alto hospicio","sí","colombia","mujer",48,"2015",1107
"alto hospicio","no","perú","mujer",813,"2015",1107
"alto hospicio","no","perú","hombre",656,"2015",1107
"alto hospicio","no","paraguay","mujer",31,"2015",1107
"alto hospicio","sí","perú","mujer",39,"2015",1107
"alto hospicio","no","paraguay","hombre",48,"2015",1107
"alto hospicio","no","colombia","hombre",190,"2015",1107
"alto hospicio","sí","ecuador","mujer",38,"2015",1107
"alto hospicio","no","ecuador","hombre",147,"2015",1107
"alto hospicio","sí","perú","hombre",42,"2015",1107
"ancud","no","colombia","hombre",53,"2015",10202
"ancud","no","colombia","mujer",53,"2015",10202
"angol","no","república dominicana","mujer",22,"2015",9201
"angol","no","haití","hombre",22,"2015",9201
"antofagasta","no","uruguay","mujer",240,"2015",2101
"antofagasta","no","argentina","hombre",96,"2015",2101
"antofagasta","no","perú","hombre",750,"2015",2101
"antofagasta","no","colombia","hombre",721,"2015",2101
"antofagasta","ns/nr","perú","mujer",154,"2015",2101
"antofagasta","no","españa","hombre",222,"2015",2101
"antofagasta","no","bolivia","hombre",384,"2015",2101
"antofagasta","sí","perú","mujer",91,"2015",2101
"antofagasta","no","cuba","hombre",107,"2015",2101
"antofagasta","sí","perú","hombre",187,"2015",2101
"antofagasta","no","bolivia","mujer",1041,"2015",2101
"antofagasta","no","colombia","mujer",2114,"2015",2101
"antofagasta","sí","colombia","hombre",99,"2015",2101
"antofagasta","no","cuba","mujer",107,"2015",2101
"antofagasta","no","perú","mujer",1853,"2015",2101
"antofagasta","no","ecuador","hombre",293,"2015",2101
"antofagasta","no","no contesta","mujer",102,"2015",2101
"antofagasta","no","argentina","mujer",581,"2015",2101
"antofagasta","ns/nr","perú","hombre",154,"2015",2101
"antofagasta","no","paraguay","mujer",150,"2015",2101
"antofagasta","no","ecuador","mujer",293,"2015",2101
"arauco","no","italia","mujer",58,"2015",8202
"arica","no","brasil","hombre",32,"2015",15101
"arica","no","colombia","hombre",104,"2015",15101
"arica","no","bolivia","mujer",1283,"2015",15101
"arica","no","colombia","mujer",104,"2015",15101
"arica","no","perú","hombre",769,"2015",15101
"arica","no","argentina","hombre",32,"2015",15101
"arica","no","argentina","mujer",82,"2015",15101
"arica","sí","colombia","hombre",32,"2015",15101
"arica","no","bolivia","hombre",615,"2015",15101
"arica","no","perú","mujer",1188,"2015",15101
"arica","no","estados unidos","hombre",32,"2015",15101
"aysén","sí","ecuador","mujer",27,"2015",11201
"aysén","no","argentina","mujer",41,"2015",11201
"aysén","no","estados unidos","mujer",23,"2015",11201
"aysén","no","colombia","mujer",29,"2015",11201
"calama","sí","colombia","hombre",158,"2015",2201
"calama","no","méxico","mujer",99,"2015",2201
"calama","no","colombia","mujer",360,"2015",2201
"calama","no","colombia","hombre",430,"2015",2201
"calama","no","bolivia","hombre",2167,"2015",2201
"calama","no","perú","mujer",626,"2015",2201
"calama","no","argentina","mujer",65,"2015",2201
"calama","no","bolivia","mujer",3961,"2015",2201
"calama","sí","perú","hombre",85,"2015",2201
"calama","no","españa","hombre",99,"2015",2201
"calama","no","perú","hombre",346,"2015",2201
"calama","no","república dominicana","mujer",125,"2015",2201
"calama","no","ecuador","mujer",164,"2015",2201
"calama","no","rusia","mujer",119,"2015",2201
"calbuco","no","no contesta","mujer",166,"2015",10102
"calera","no","argentina","mujer",147,"2015",5502
"calera","sí","uruguay","hombre",22,"2015",5502
"cañete","no","ecuador","mujer",62,"2015",8203
"cañete","no","ecuador","hombre",30,"2015",8203
"carahue","no","argentina","hombre",31,"2015",9102
"castro","no","polonia","mujer",13,"2015",10201
"castro","sí","argentina","hombre",31,"2015",10201
"castro","sí","españa","hombre",18,"2015",10201
"castro","no","argentina","hombre",37,"2015",10201
"castro","no","francia","mujer",18,"2015",10201
"castro","no","guatemala","mujer",31,"2015",10201
"castro","no","argentina","mujer",43,"2015",10201
"castro","no","bolivia","mujer",22,"2015",10201
