"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"Algarrobo","Jornada completa?","No pertenece a ningún pueblo indígena","Hombre",2359,"2017",5602
"Algarrobo","Jornada completa?","Mapuche","Hombre",99,"2017",5602
"Algarrobo","Jornada completa?","Mapuche","Mujer",88,"2017",5602
"Algarrobo","Jornada parcial?","No pertenece a ningún pueblo indígena","Hombre",41,"2017",5602
"Algarrobo","Jornada completa?","No pertenece a ningún pueblo indígena","Mujer",1354,"2017",5602
"Algarrobo","Jornada parcial?","No pertenece a ningún pueblo indígena","Mujer",282,"2017",5602
"Algarrobo","Jornada completa?","No sabe/no responde","Hombre",99,"2017",5602
"Alhué","Jornada prolongada?","No pertenece a ningún pueblo indígena","Mujer",16,"2017",13502
"Alhué","Otra?","No pertenece a ningún pueblo indígena","Hombre",50,"2017",13502
"Alhué","Jornada parcial?","No pertenece a ningún pueblo indígena","Mujer",71,"2017",13502
"Alhué","Jornada completa?","Mapuche","Hombre",16,"2017",13502
"Alhué","Otra?","No pertenece a ningún pueblo indígena","Mujer",14,"2017",13502
"Alhué","Jornada completa?","No pertenece a ningún pueblo indígena","Mujer",456,"2017",13502
"Alhué","Jornada completa?","No pertenece a ningún pueblo indígena","Hombre",994,"2017",13502
"Alhué","Jornada parcial?","No pertenece a ningún pueblo indígena","Hombre",16,"2017",13502
"Alhué","Jornada prolongada?","No pertenece a ningún pueblo indígena","Hombre",15,"2017",13502
"Alto Biobío","Jornada prolongada?","Mapuche","Hombre",58,"2017",8314
"Alto Biobío","Jornada completa?","No sabe/no responde","Mujer",12,"2017",8314
"Alto Biobío","Jornada completa?","Mapuche","Hombre",234,"2017",8314
"Alto Biobío","Jornada completa?","No pertenece a ningún pueblo indígena","Mujer",364,"2017",8314
"Alto Biobío","Jornada prolongada?","No pertenece a ningún pueblo indígena","Hombre",12,"2017",8314
"Alto Biobío","Otra?","Mapuche","Mujer",50,"2017",8314
"Alto Biobío","Jornada completa?","No pertenece a ningún pueblo indígena","Hombre",368,"2017",8314
"Alto Biobío","Jornada completa?","Mapuche","Mujer",526,"2017",8314
"Alto Biobío","Jornada parcial?","No pertenece a ningún pueblo indígena","Hombre",12,"2017",8314
"Alto del Carmen","Jornada completa?","Diaguita","Mujer",225,"2017",3302
"Alto del Carmen","Jornada completa?","No pertenece a ningún pueblo indígena","Mujer",97,"2017",3302
"Alto del Carmen","Jornada completa?","No pertenece a ningún pueblo indígena","Hombre",314,"2017",3302
"Alto del Carmen","Jornada parcial?","No pertenece a ningún pueblo indígena","Mujer",70,"2017",3302
"Alto del Carmen","Otra?","No pertenece a ningún pueblo indígena","Hombre",70,"2017",3302
"Alto del Carmen","Jornada parcial?","Diaguita","Mujer",31,"2017",3302
"Alto del Carmen","Jornada completa?","Diaguita","Hombre",275,"2017",3302
"Alto Hospicio","Jornada completa?","Atacameño (Likan-Antai)","Mujer",74,"2017",1107
"Alto Hospicio","Jornada completa?","Quechua","Mujer",215,"2017",1107
"Alto Hospicio","Otra?","Mapuche","Hombre",45,"2017",1107
"Alto Hospicio","Jornada parcial?","Diaguita","Mujer",34,"2017",1107
"Alto Hospicio","Otra?","Diaguita","Mujer",68,"2017",1107
"Alto Hospicio","Otra?","No pertenece a ningún pueblo indígena","Mujer",452,"2017",1107
"Alto Hospicio","Jornada prolongada?","No pertenece a ningún pueblo indígena","Mujer",329,"2017",1107
"Alto Hospicio","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",64,"2017",1107
"Alto Hospicio","No sabe/no responde","Aimara","Mujer",125,"2017",1107
"Alto Hospicio","Jornada parcial?","No pertenece a ningún pueblo indígena","Mujer",748,"2017",1107
"Alto Hospicio","Jornada completa?","Aimara","Hombre",992,"2017",1107
"Alto Hospicio","Jornada completa?","No sabe/no responde","Mujer",84,"2017",1107
"Alto Hospicio","Jornada completa?","Mapuche","Hombre",611,"2017",1107
"Alto Hospicio","Jornada completa?","No pertenece a ningún pueblo indígena","Hombre",14133,"2017",1107
"Alto Hospicio","Jornada prolongada?","No pertenece a ningún pueblo indígena","Hombre",947,"2017",1107
"Alto Hospicio","Jornada parcial?","Aimara","Mujer",151,"2017",1107
"Alto Hospicio","Jornada completa?","Mapuche","Mujer",462,"2017",1107
"Alto Hospicio","Jornada completa?","Quechua","Hombre",312,"2017",1107
"Alto Hospicio","Jornada prolongada?","Aimara","Hombre",113,"2017",1107
