"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"algarrobo","jornada completa","mapuche","mujer",112,"2013",5602
"algarrobo","jornada prolongada","no pertenece a ningún pueblo indígena","mujer",194,"2013",5602
"algarrobo","jornada completa","mapuche","hombre",94,"2013",5602
"algarrobo","jornada completa","no pertenece a ningún pueblo indígena","mujer",1268,"2013",5602
"algarrobo","jornada completa","no pertenece a ningún pueblo indígena","hombre",2836,"2013",5602
"algarrobo","jornada parcial","mapuche","mujer",68,"2013",5602
"algarrobo","jornada parcial","no pertenece a ningún pueblo indígena","mujer",82,"2013",5602
"algarrobo","otra","no pertenece a ningún pueblo indígena","hombre",19,"2013",5602
"algarrobo","jornada parcial","no pertenece a ningún pueblo indígena","hombre",30,"2013",5602
"alhué","jornada completa","no pertenece a ningún pueblo indígena","hombre",858,"2013",13502
"alhué","jornada parcial","no pertenece a ningún pueblo indígena","hombre",48,"2013",13502
"alhué","jornada prolongada","no pertenece a ningún pueblo indígena","hombre",19,"2013",13502
"alhué","otra","no pertenece a ningún pueblo indígena","hombre",93,"2013",13502
"alhué","jornada parcial","no pertenece a ningún pueblo indígena","mujer",67,"2013",13502
"alhué","jornada completa","no pertenece a ningún pueblo indígena","mujer",421,"2013",13502
"alto biobío","jornada completa","mapuche","mujer",504,"2013",8314
"alto biobío","jornada prolongada","no pertenece a ningún pueblo indígena","mujer",26,"2013",8314
"alto biobío","jornada completa","no pertenece a ningún pueblo indígena","hombre",532,"2013",8314
"alto biobío","jornada completa","mapuche","hombre",1187,"2013",8314
"alto biobío","jornada parcial","no pertenece a ningún pueblo indígena","mujer",13,"2013",8314
"alto biobío","jornada completa","no pertenece a ningún pueblo indígena","mujer",156,"2013",8314
"alto del carmen","jornada completa","no pertenece a ningún pueblo indígena","mujer",66,"2013",3302
"alto del carmen","otra","no pertenece a ningún pueblo indígena","hombre",12,"2013",3302
"alto del carmen","jornada completa","diaguita","mujer",347,"2013",3302
"alto del carmen","jornada prolongada","diaguita","mujer",12,"2013",3302
"alto del carmen","otra","diaguita","hombre",49,"2013",3302
"alto del carmen","jornada parcial","diaguita","mujer",98,"2013",3302
"alto del carmen","jornada completa","no pertenece a ningún pueblo indígena","hombre",139,"2013",3302
"alto del carmen","jornada completa","diaguita","hombre",575,"2013",3302
"alto del carmen","jornada parcial","no pertenece a ningún pueblo indígena","hombre",73,"2013",3302
