"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"algarrobo","no, ninguno","no pertenece a ningún pueblo indígena","mujer",123,"2011",5602
"algarrobo","sí, lee y escribe","no pertenece a ningún pueblo indígena","hombre",4747,"2011",5602
"algarrobo","sí, lee y escribe","no pertenece a ningún pueblo indígena","mujer",5237,"2011",5602
"algarrobo","sí, lee y escribe","mapuche","mujer",388,"2011",5602
"algarrobo","no, sólo lee","no pertenece a ningún pueblo indígena","mujer",41,"2011",5602
"algarrobo","no, sólo lee","no pertenece a ningún pueblo indígena","hombre",41,"2011",5602
"algarrobo","sí, lee y escribe","mapuche","hombre",388,"2011",5602
"alhué","sí, lee y escribe","no pertenece a ningún pueblo indígena","mujer",1765,"2011",13502
"alhué","no, ninguno","no pertenece a ningún pueblo indígena","mujer",71,"2011",13502
"alhué","sí, lee y escribe","no pertenece a ningún pueblo indígena","hombre",1437,"2011",13502
"alhué","no, sólo lee","no pertenece a ningún pueblo indígena","hombre",18,"2011",13502
"alhué","no, sólo escribe","mapuche","mujer",18,"2011",13502
"alhué","no, sólo escribe","no pertenece a ningún pueblo indígena","hombre",18,"2011",13502
"alhué","no, ninguno","no pertenece a ningún pueblo indígena","hombre",62,"2011",13502
"alhué","sí, lee y escribe","mapuche","mujer",76,"2011",13502
"alhué","sí, lee y escribe","mapuche","hombre",27,"2011",13502
"alto biobío","sí, lee y escribe","no pertenece a ningún pueblo indígena","hombre",772,"2011",8314
"alto biobío","no, sólo lee","mapuche","mujer",172,"2011",8314
"alto biobío","no, sólo lee","mapuche","hombre",86,"2011",8314
"alto biobío","sí, lee y escribe","mapuche","mujer",2596,"2011",8314
"alto biobío","no, sólo escribe","no pertenece a ningún pueblo indígena","hombre",7,"2011",8314
"alto biobío","no, ninguno","no pertenece a ningún pueblo indígena","mujer",50,"2011",8314
"alto biobío","no, ninguno","no pertenece a ningún pueblo indígena","hombre",18,"2011",8314
"alto biobío","no, ninguno","mapuche","mujer",466,"2011",8314
"alto biobío","no, sólo lee","no pertenece a ningún pueblo indígena","mujer",9,"2011",8314
"alto biobío","no, ninguno","mapuche","hombre",398,"2011",8314
"alto biobío","sí, lee y escribe","mapuche","hombre",2814,"2011",8314
"alto biobío","sí, lee y escribe","no pertenece a ningún pueblo indígena","mujer",612,"2011",8314
"alto del carmen","no, sólo lee","diaguita","mujer",9,"2011",3302
"alto del carmen","no, ninguno","coya","hombre",9,"2011",3302
"alto del carmen","no, ninguno","no pertenece a ningún pueblo indígena","mujer",95,"2011",3302
"alto del carmen","no, sólo escribe","no pertenece a ningún pueblo indígena","mujer",11,"2011",3302
"alto del carmen","no, sólo escribe","no pertenece a ningún pueblo indígena","hombre",11,"2011",3302
"alto del carmen","sí, lee y escribe","no pertenece a ningún pueblo indígena","mujer",1053,"2011",3302
"alto del carmen","sí, lee y escribe","no pertenece a ningún pueblo indígena","hombre",1216,"2011",3302
"alto del carmen","sí, lee y escribe","diaguita","mujer",551,"2011",3302
"alto del carmen","no, ninguno","diaguita","hombre",18,"2011",3302
"alto del carmen","no, ninguno","no pertenece a ningún pueblo indígena","hombre",23,"2011",3302
"alto del carmen","no, sólo lee","no pertenece a ningún pueblo indígena","mujer",23,"2011",3302
"alto del carmen","sí, lee y escribe","diaguita","hombre",396,"2011",3302
"alto del carmen","no, ninguno","diaguita","mujer",44,"2011",3302
"alto del carmen","no, sólo lee","no pertenece a ningún pueblo indígena","hombre",7,"2011",3302
"alto hospicio","no, ninguno","aymara","mujer",195,"2011",1107
"alto hospicio","sí, lee y escribe","rapa nui (pascuense)","hombre",31,"2011",1107
"alto hospicio","sí, lee y escribe","quechua","hombre",199,"2011",1107
"alto hospicio","no, sólo escribe","no pertenece a ningún pueblo indígena","mujer",25,"2011",1107
"alto hospicio","sí, lee y escribe","coya","hombre",67,"2011",1107
"alto hospicio","sí, lee y escribe","atacameño (likán antai)","hombre",35,"2011",1107
"alto hospicio","sí, lee y escribe","diaguita","hombre",168,"2011",1107
"alto hospicio","no, sólo lee","no pertenece a ningún pueblo indígena","hombre",49,"2011",1107
"alto hospicio","no, ninguno","no pertenece a ningún pueblo indígena","mujer",335,"2011",1107
"alto hospicio","sí, lee y escribe","diaguita","mujer",241,"2011",1107
"alto hospicio","sí, lee y escribe","atacameño (likán antai)","mujer",128,"2011",1107
"alto hospicio","no, ninguno","no pertenece a ningún pueblo indígena","hombre",161,"2011",1107
"alto hospicio","sí, lee y escribe","mapuche","hombre",654,"2011",1107
"alto hospicio","sí, lee y escribe","aymara","hombre",3331,"2011",1107
"alto hospicio","sí, lee y escribe","no pertenece a ningún pueblo indígena","hombre",25132,"2011",1107
"alto hospicio","sí, lee y escribe","mapuche","mujer",1421,"2011",1107
"alto hospicio","sí, lee y escribe","no pertenece a ningún pueblo indígena","mujer",28207,"2011",1107
"alto hospicio","sí, lee y escribe","aymara","mujer",4438,"2011",1107
"alto hospicio","no, sólo lee","aymara","mujer",14,"2011",1107
"alto hospicio","no, sólo lee","no pertenece a ningún pueblo indígena","mujer",80,"2011",1107
"alto hospicio","no, sólo lee","quechua","mujer",11,"2011",1107
"alto hospicio","sí, lee y escribe","quechua","mujer",405,"2011",1107
"alto hospicio","no, sólo escribe","mapuche","hombre",15,"2011",1107
"ancud","no, ninguno","no pertenece a ningún pueblo indígena","hombre",338,"2011",10202
"ancud","sí, lee y escribe","no pertenece a ningún pueblo indígena","mujer",13541,"2011",10202
"ancud","no, ninguno","mapuche","hombre",91,"2011",10202
"ancud","no, sólo lee","no pertenece a ningún pueblo indígena","hombre",23,"2011",10202
"ancud","no, sólo escribe","no pertenece a ningún pueblo indígena","hombre",40,"2011",10202
"ancud","no, sólo lee","no pertenece a ningún pueblo indígena","mujer",123,"2011",10202
"ancud","sí, lee y escribe","mapuche","hombre",2519,"2011",10202
"ancud","sí, lee y escribe","mapuche","mujer",3109,"2011",10202
"ancud","sí, lee y escribe","no pertenece a ningún pueblo indígena","hombre",12132,"2011",10202
"ancud","no, ninguno","no pertenece a ningún pueblo indígena","mujer",673,"2011",10202
"ancud","no, ninguno","mapuche","mujer",392,"2011",10202
"andacollo","sí, lee y escribe","aymara","mujer",19,"2011",4103
"andacollo","no, ninguno","no pertenece a ningún pueblo indígena","hombre",48,"2011",4103
"andacollo","no, sólo escribe","no pertenece a ningún pueblo indígena","mujer",23,"2011",4103
"andacollo","sí, lee y escribe","no pertenece a ningún pueblo indígena","mujer",3263,"2011",4103
"andacollo","sí, lee y escribe","mapuche","hombre",28,"2011",4103
"andacollo","no, sólo lee","no pertenece a ningún pueblo indígena","hombre",35,"2011",4103
"andacollo","no, sólo lee","no pertenece a ningún pueblo indígena","mujer",52,"2011",4103
"andacollo","sí, lee y escribe","no pertenece a ningún pueblo indígena","hombre",3101,"2011",4103
"andacollo","no, ninguno","no pertenece a ningún pueblo indígena","mujer",54,"2011",4103
"andacollo","sí, lee y escribe","diaguita","mujer",50,"2011",4103
"andacollo","sí, lee y escribe","diaguita","hombre",25,"2011",4103
"angol","sí, lee y escribe","atacameño (likán antai)","mujer",24,"2011",9201
"angol","no, sólo escribe","mapuche","hombre",21,"2011",9201
"angol","no, ninguno","no pertenece a ningún pueblo indígena","mujer",1169,"2011",9201
"angol","no, ninguno","mapuche","hombre",371,"2011",9201
"angol","sí, lee y escribe","no pertenece a ningún pueblo indígena","mujer",17785,"2011",9201
"angol","no, sólo lee","no pertenece a ningún pueblo indígena","mujer",117,"2011",9201
"angol","sí, lee y escribe","atacameño (likán antai)","hombre",48,"2011",9201
"angol","sí, lee y escribe","no pertenece a ningún pueblo indígena","hombre",14338,"2011",9201
"angol","no, sólo lee","no pertenece a ningún pueblo indígena","hombre",101,"2011",9201
"angol","sí, lee y escribe","mapuche","mujer",1868,"2011",9201
"angol","sí, lee y escribe","mapuche","hombre",1670,"2011",9201
"angol","no, ninguno","mapuche","mujer",412,"2011",9201
"angol","no, sólo escribe","no pertenece a ningún pueblo indígena","mujer",62,"2011",9201
"angol","no, ninguno","no pertenece a ningún pueblo indígena","hombre",416,"2011",9201
"angol","no, sólo escribe","no pertenece a ningún pueblo indígena","hombre",28,"2011",9201
"antofagasta","no, sólo lee","no pertenece a ningún pueblo indígena","hombre",399,"2011",2101
"antofagasta","sí, lee y escribe","diaguita","hombre",729,"2011",2101
"antofagasta","sí, lee y escribe","no pertenece a ningún pueblo indígena","mujer",136347,"2011",2101
"antofagasta","sí, lee y escribe","rapa nui (pascuense)","hombre",16,"2011",2101
"antofagasta","sí, lee y escribe","quechua","mujer",200,"2011",2101
"antofagasta","sí, lee y escribe","atacameño (likán antai)","hombre",893,"2011",2101
"antofagasta","sí, lee y escribe","diaguita","mujer",705,"2011",2101
"antofagasta","no, sólo escribe","no pertenece a ningún pueblo indígena","hombre",37,"2011",2101
"antofagasta","sí, lee y escribe","coya","mujer",89,"2011",2101
"antofagasta","sí, lee y escribe","rapa nui (pascuense)","mujer",16,"2011",2101
"antofagasta","sí, lee y escribe","atacameño (likán antai)","mujer",860,"2011",2101
"antofagasta","no, ninguno","no pertenece a ningún pueblo indígena","mujer",1002,"2011",2101
"antofagasta","sí, lee y escribe","coya","hombre",117,"2011",2101
"antofagasta","sí, lee y escribe","quechua","hombre",70,"2011",2101
"antofagasta","sí, lee y escribe","no pertenece a ningún pueblo indígena","hombre",122928,"2011",2101
"antofagasta","no, ninguno","no pertenece a ningún pueblo indígena","hombre",619,"2011",2101
"antofagasta","sí, lee y escribe","aymara","mujer",731,"2011",2101
"antofagasta","no, ninguno","atacameño (likán antai)","hombre",17,"2011",2101
"antofagasta","no, sólo lee","no pertenece a ningún pueblo indígena","mujer",189,"2011",2101
"antofagasta","sí, lee y escribe","aymara","hombre",586,"2011",2101
"antofagasta","sí, lee y escribe","mapuche","mujer",2104,"2011",2101
"antofagasta","sí, lee y escribe","mapuche","hombre",1946,"2011",2101
"antuco","sí, lee y escribe","no pertenece a ningún pueblo indígena","mujer",1132,"2011",8302
