"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"algarrobo","sí, afp. cotización obligatoria del trabajador dependiente","ecuador","mujer",32,"2013",5602
"algarrobo","sí, afp. cotización obligatoria del trabajador dependiente","argentina","hombre",766,"2013",5602
"alto biobío","sí, afp. cotización obligatoria del trabajador dependiente","bolivia","mujer",14,"2013",8314
"alto hospicio","sí, afp. cotización obligatoria del trabajador dependiente","brasil","hombre",20,"2013",1107
"alto hospicio","sí, afp. cotización obligatoria del trabajador dependiente","bolivia","hombre",73,"2013",1107
"alto hospicio","sí, caja de previsión de la defensa nacional","alemania","hombre",20,"2013",1107
"alto hospicio","no está cotizando","bolivia","mujer",178,"2013",1107
"alto hospicio","no está cotizando","perú","hombre",208,"2013",1107
"alto hospicio","sí, afp. cotización obligatoria del trabajador dependiente","ecuador","hombre",27,"2013",1107
"alto hospicio","sí, afp. cotización obligatoria del trabajador dependiente","argentina","hombre",48,"2013",1107
"alto hospicio","sí, afp. cotización obligatoria del trabajador dependiente","bolivia","mujer",178,"2013",1107
"alto hospicio","no está cotizando","bolivia","hombre",224,"2013",1107
"alto hospicio","no está cotizando","perú","mujer",334,"2013",1107
"alto hospicio","no está cotizando","paraguay","mujer",17,"2013",1107
"alto hospicio","no está cotizando","ecuador","mujer",24,"2013",1107
"alto hospicio","sí, afp. cotización obligatoria del trabajador dependiente","perú","hombre",481,"2013",1107
"alto hospicio","sí, afp. cotización obligatoria del trabajador dependiente","colombia","mujer",203,"2013",1107
"alto hospicio","no está cotizando","colombia","hombre",54,"2013",1107
"alto hospicio","sí, afp. cotización voluntaria del trabajador independiente","perú","hombre",53,"2013",1107
"alto hospicio","sí, afp. cotización obligatoria del trabajador dependiente","colombia","hombre",69,"2013",1107
"alto hospicio","sí, afp. cotización obligatoria del trabajador dependiente","perú","mujer",378,"2013",1107
"alto hospicio","no está cotizando","colombia","mujer",54,"2013",1107
"ancud","no está cotizando","argentina","hombre",50,"2013",10202
"angol","no está cotizando","argentina","mujer",30,"2013",9201
"angol","no está cotizando","españa","mujer",66,"2013",9201
"angol","sí, afp. cotización obligatoria del trabajador dependiente","perú","mujer",33,"2013",9201
"angol","sí, afp. cotización obligatoria del trabajador dependiente","cuba","hombre",41,"2013",9201
"antofagasta","no está cotizando","suecia","mujer",46,"2013",2101
"antofagasta","sí, afp. cotización obligatoria del trabajador dependiente","argentina","hombre",474,"2013",2101
"antofagasta","sí, afp. cotización voluntaria del trabajador independiente","perú","mujer",81,"2013",2101
"antofagasta","sí, afp. cotización voluntaria del trabajador independiente","colombia","hombre",61,"2013",2101
"antofagasta","sí, afp. cotización obligatoria del trabajador dependiente","bolivia","mujer",445,"2013",2101
"antofagasta","no está cotizando","méxico","hombre",79,"2013",2101
"antofagasta","no está cotizando","estados unidos","hombre",72,"2013",2101
"antofagasta","no está cotizando","bolivia","hombre",34,"2013",2101
"antofagasta","sí, afp. cotización obligatoria del trabajador dependiente","uruguay","hombre",110,"2013",2101
"antofagasta","no está cotizando","bolivia","mujer",35,"2013",2101
"antofagasta","no está cotizando","españa","hombre",83,"2013",2101
"antofagasta","sí, afp. cotización obligatoria del trabajador dependiente","colombia","mujer",1391,"2013",2101
"antofagasta","no está cotizando","argentina","mujer",37,"2013",2101
"antofagasta","sí, afp. cotización obligatoria del trabajador dependiente","brasil","mujer",54,"2013",2101
"antofagasta","sí, afp. cotización voluntaria del trabajador independiente","bolivia","hombre",61,"2013",2101
