"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"algarrobo","sí","no pertenece a ningún pueblo indígena","hombre",661,"2011",5602
"algarrobo","no","no pertenece a ningún pueblo indígena","mujer",4394,"2011",5602
"algarrobo","no","no pertenece a ningún pueblo indígena","hombre",4004,"2011",5602
"algarrobo","sí","no pertenece a ningún pueblo indígena","mujer",597,"2011",5602
"algarrobo","no","mapuche","hombre",388,"2011",5602
"algarrobo","no","mapuche","mujer",388,"2011",5602
"alhué","sí","no pertenece a ningún pueblo indígena","mujer",41,"2011",13502
"alhué","no","mapuche","hombre",27,"2011",13502
"alhué","no sabe, no responde","no pertenece a ningún pueblo indígena","mujer",22,"2011",13502
"alhué","no","no pertenece a ningún pueblo indígena","mujer",1646,"2011",13502
"alhué","no","no pertenece a ningún pueblo indígena","hombre",1374,"2011",13502
"alhué","no","mapuche","mujer",94,"2011",13502
"alhué","sí","no pertenece a ningún pueblo indígena","hombre",27,"2011",13502
"alto biobío","no","mapuche","hombre",3126,"2011",8314
"alto biobío","sí","no pertenece a ningún pueblo indígena","hombre",18,"2011",8314
"alto biobío","no","no pertenece a ningún pueblo indígena","mujer",607,"2011",8314
"alto biobío","sí","no pertenece a ningún pueblo indígena","mujer",18,"2011",8314
"alto biobío","no","mapuche","mujer",2949,"2011",8314
"alto biobío","no","no pertenece a ningún pueblo indígena","hombre",736,"2011",8314
"alto del carmen","no","coya","hombre",9,"2011",3302
"alto del carmen","no","diaguita","hombre",344,"2011",3302
"alto del carmen","no sabe, no responde","no pertenece a ningún pueblo indígena","mujer",22,"2011",3302
"alto del carmen","no","no pertenece a ningún pueblo indígena","hombre",1192,"2011",3302
"alto del carmen","no","diaguita","mujer",516,"2011",3302
"alto del carmen","no sabe, no responde","diaguita","mujer",22,"2011",3302
"alto del carmen","sí","no pertenece a ningún pueblo indígena","mujer",9,"2011",3302
"alto del carmen","sí","no pertenece a ningún pueblo indígena","hombre",18,"2011",3302
"alto del carmen","no","no pertenece a ningún pueblo indígena","mujer",1091,"2011",3302
"alto del carmen","no sabe, no responde","diaguita","hombre",22,"2011",3302
"alto hospicio","no sabe, no responde","quechua","mujer",9,"2011",1107
"alto hospicio","no","diaguita","mujer",180,"2011",1107
"alto hospicio","no","quechua","mujer",353,"2011",1107
"alto hospicio","no sabe, no responde","diaguita","hombre",13,"2011",1107
"alto hospicio","sí","no pertenece a ningún pueblo indígena","hombre",965,"2011",1107
"alto hospicio","no sabe, no responde","no pertenece a ningún pueblo indígena","hombre",218,"2011",1107
"alto hospicio","no","aymara","mujer",3731,"2011",1107
"alto hospicio","no","diaguita","hombre",155,"2011",1107
"alto hospicio","no","mapuche","hombre",560,"2011",1107
"alto hospicio","sí","mapuche","mujer",32,"2011",1107
"alto hospicio","no","no pertenece a ningún pueblo indígena","hombre",21488,"2011",1107
"alto hospicio","sí","no pertenece a ningún pueblo indígena","mujer",390,"2011",1107
"alto hospicio","no","atacameño (likán antai)","mujer",98,"2011",1107
"alto hospicio","no","rapa nui (pascuense)","hombre",31,"2011",1107
"alto hospicio","no sabe, no responde","mapuche","mujer",19,"2011",1107
"alto hospicio","no","aymara","hombre",2607,"2011",1107
"alto hospicio","no","coya","hombre",67,"2011",1107
"alto hospicio","sí","quechua","mujer",18,"2011",1107
"alto hospicio","sí","aymara","mujer",73,"2011",1107
"alto hospicio","sí","aymara","hombre",53,"2011",1107
"alto hospicio","sí","mapuche","hombre",21,"2011",1107
"alto hospicio","no sabe, no responde","mapuche","hombre",10,"2011",1107
"alto hospicio","no","no pertenece a ningún pueblo indígena","mujer",25292,"2011",1107
"alto hospicio","no sabe, no responde","aymara","hombre",69,"2011",1107
"alto hospicio","no","quechua","hombre",164,"2011",1107
"alto hospicio","no sabe, no responde","aymara","mujer",60,"2011",1107
"alto hospicio","no sabe, no responde","no pertenece a ningún pueblo indígena","mujer",243,"2011",1107
"alto hospicio","no","atacameño (likán antai)","hombre",25,"2011",1107
"alto hospicio","no","mapuche","mujer",1266,"2011",1107
"ancud","no","no pertenece a ningún pueblo indígena","hombre",11050,"2011",10202
"ancud","sí","no pertenece a ningún pueblo indígena","hombre",615,"2011",10202
"ancud","no","no pertenece a ningún pueblo indígena","mujer",12428,"2011",10202
"ancud","sí","no pertenece a ningún pueblo indígena","mujer",459,"2011",10202
"ancud","no","mapuche","hombre",2285,"2011",10202
"ancud","no","mapuche","mujer",3029,"2011",10202
"ancud","sí","mapuche","mujer",66,"2011",10202
"ancud","no sabe, no responde","no pertenece a ningún pueblo indígena","mujer",208,"2011",10202
"ancud","sí","mapuche","hombre",63,"2011",10202
"ancud","no sabe, no responde","mapuche","mujer",23,"2011",10202
"ancud","no sabe, no responde","no pertenece a ningún pueblo indígena","hombre",97,"2011",10202
"andacollo","no","diaguita","hombre",25,"2011",4103
"andacollo","no","diaguita","mujer",50,"2011",4103
"andacollo","no","no pertenece a ningún pueblo indígena","mujer",3240,"2011",4103
"andacollo","no sabe, no responde","no pertenece a ningún pueblo indígena","hombre",15,"2011",4103
"andacollo","sí","no pertenece a ningún pueblo indígena","mujer",39,"2011",4103
"andacollo","no","no pertenece a ningún pueblo indígena","hombre",2837,"2011",4103
"andacollo","no","mapuche","hombre",28,"2011",4103
"andacollo","no","aymara","mujer",19,"2011",4103
"andacollo","sí","no pertenece a ningún pueblo indígena","hombre",79,"2011",4103
"angol","no","mapuche","mujer",2149,"2011",9201
"angol","sí","no pertenece a ningún pueblo indígena","mujer",1948,"2011",9201
"angol","no","mapuche","hombre",1873,"2011",9201
"angol","no","atacameño (likán antai)","mujer",24,"2011",9201
"angol","sí","no pertenece a ningún pueblo indígena","hombre",1864,"2011",9201
"angol","no","no pertenece a ningún pueblo indígena","mujer",16018,"2011",9201
"angol","no sabe, no responde","no pertenece a ningún pueblo indígena","hombre",70,"2011",9201
"angol","no","atacameño (likán antai)","hombre",48,"2011",9201
"angol","no sabe, no responde","no pertenece a ningún pueblo indígena","mujer",43,"2011",9201
"angol","no","no pertenece a ningún pueblo indígena","hombre",11856,"2011",9201
"antofagasta","no","no pertenece a ningún pueblo indígena","mujer",122998,"2011",2101
"antofagasta","sí","atacameño (likán antai)","hombre",155,"2011",2101
"antofagasta","sí","coya","mujer",33,"2011",2101
"antofagasta","sí","aymara","hombre",53,"2011",2101
"antofagasta","no","rapa nui (pascuense)","hombre",16,"2011",2101
"antofagasta","sí","mapuche","mujer",80,"2011",2101
"antofagasta","no","diaguita","mujer",617,"2011",2101
"antofagasta","no sabe, no responde","no pertenece a ningún pueblo indígena","hombre",1345,"2011",2101
"antofagasta","no","mapuche","hombre",1597,"2011",2101
"antofagasta","no","quechua","mujer",177,"2011",2101
"antofagasta","sí","atacameño (likán antai)","mujer",36,"2011",2101
"antofagasta","no","mapuche","mujer",1874,"2011",2101
"antofagasta","no","aymara","mujer",717,"2011",2101
"antofagasta","no","coya","mujer",56,"2011",2101
"antofagasta","no sabe, no responde","diaguita","mujer",15,"2011",2101
"antofagasta","no","aymara","hombre",417,"2011",2101
"antofagasta","no","diaguita","hombre",511,"2011",2101
"antofagasta","sí","no pertenece a ningún pueblo indígena","hombre",15372,"2011",2101
"antofagasta","no","atacameño (likán antai)","hombre",693,"2011",2101
"antofagasta","sí","no pertenece a ningún pueblo indígena","mujer",6288,"2011",2101
"antofagasta","no","quechua","hombre",41,"2011",2101
"antofagasta","sí","diaguita","hombre",176,"2011",2101
"antofagasta","no sabe, no responde","no pertenece a ningún pueblo indígena","mujer",622,"2011",2101
"antofagasta","sí","coya","hombre",33,"2011",2101
"antofagasta","no","rapa nui (pascuense)","mujer",16,"2011",2101
"antofagasta","sí","quechua","hombre",29,"2011",2101
"antofagasta","no","no pertenece a ningún pueblo indígena","hombre",98454,"2011",2101
"antofagasta","sí","mapuche","hombre",114,"2011",2101
"antofagasta","no sabe, no responde","aymara","hombre",15,"2011",2101
"antofagasta","no","atacameño (likán antai)","mujer",779,"2011",2101
"antofagasta","no","coya","hombre",84,"2011",2101
"antofagasta","no sabe, no responde","mapuche","hombre",25,"2011",2101
"antofagasta","sí","diaguita","mujer",44,"2011",2101
"antuco","no","mapuche","hombre",37,"2011",8302
"antuco","no","no pertenece a ningún pueblo indígena","hombre",1211,"2011",8302
"antuco","sí","no pertenece a ningún pueblo indígena","mujer",10,"2011",8302
"antuco","no","mapuche","mujer",48,"2011",8302
"antuco","no","no pertenece a ningún pueblo indígena","mujer",1283,"2011",8302
"arauco","no","no pertenece a ningún pueblo indígena","hombre",11642,"2011",8202
"arauco","no","mapuche","hombre",1375,"2011",8202
"arauco","sí","no pertenece a ningún pueblo indígena","hombre",637,"2011",8202
"arauco","no","no pertenece a ningún pueblo indígena","mujer",13259,"2011",8202
