"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"algarrobo","asalariado","argentina","hombre",766,"2013",5602
"algarrobo","familiar no remunerado, inactivo o desocupado","ecuador","mujer",64,"2013",5602
"algarrobo","asalariado","ecuador","mujer",32,"2013",5602
"alto biobío","asalariado","bolivia","mujer",14,"2013",8314
"alto hospicio","asalariado","alemania","hombre",20,"2013",1107
"alto hospicio","patrón, empleador o trabajador cuenta propia","bolivia","mujer",287,"2013",1107
"alto hospicio","patrón, empleador o trabajador cuenta propia","perú","hombre",460,"2013",1107
"alto hospicio","menor de 12 años","bolivia","hombre",139,"2013",1107
"alto hospicio","asalariado","bolivia","mujer",430,"2013",1107
"alto hospicio","familiar no remunerado, inactivo o desocupado","bolivia","hombre",192,"2013",1107
"alto hospicio","familiar no remunerado, inactivo o desocupado","perú","mujer",742,"2013",1107
"alto hospicio","asalariado","pakistán","hombre",21,"2013",1107
"alto hospicio","asalariado","colombia","mujer",203,"2013",1107
"alto hospicio","asalariado","perú","hombre",398,"2013",1107
"alto hospicio","patrón, empleador o trabajador cuenta propia","ecuador","mujer",24,"2013",1107
"alto hospicio","asalariado","bolivia","hombre",111,"2013",1107
"alto hospicio","asalariado","perú","mujer",405,"2013",1107
"alto hospicio","menor de 12 años","ecuador","hombre",24,"2013",1107
"alto hospicio","patrón, empleador o trabajador cuenta propia","méxico","mujer",23,"2013",1107
"alto hospicio","patrón, empleador o trabajador cuenta propia","bolivia","hombre",479,"2013",1107
"alto hospicio","familiar no remunerado, inactivo o desocupado","argentina","mujer",28,"2013",1107
"alto hospicio","familiar no remunerado, inactivo o desocupado","ecuador","mujer",61,"2013",1107
"alto hospicio","menor de 12 años","españa","mujer",35,"2013",1107
"alto hospicio","menor de 12 años","colombia","mujer",75,"2013",1107
"alto hospicio","asalariado","colombia","hombre",123,"2013",1107
"alto hospicio","asalariado","paraguay","mujer",34,"2013",1107
"alto hospicio","menor de 12 años","bolivia","mujer",169,"2013",1107
"alto hospicio","familiar no remunerado, inactivo o desocupado","colombia","mujer",143,"2013",1107
"alto hospicio","patrón, empleador o trabajador cuenta propia","perú","mujer",279,"2013",1107
"alto hospicio","familiar no remunerado, inactivo o desocupado","colombia","hombre",36,"2013",1107
"alto hospicio","patrón, empleador o trabajador cuenta propia","brasil","hombre",20,"2013",1107
"alto hospicio","menor de 12 años","paraguay","mujer",17,"2013",1107
"alto hospicio","menor de 12 años","colombia","hombre",21,"2013",1107
"alto hospicio","menor de 12 años","perú","mujer",89,"2013",1107
"alto hospicio","patrón, empleador o trabajador cuenta propia","argentina","hombre",28,"2013",1107
"alto hospicio","asalariado","argentina","hombre",48,"2013",1107
"alto hospicio","familiar no remunerado, inactivo o desocupado","perú","hombre",238,"2013",1107
"alto hospicio","familiar no remunerado, inactivo o desocupado","bolivia","mujer",329,"2013",1107
"alto hospicio","asalariado","ecuador","hombre",27,"2013",1107
"ancud","patrón, empleador o trabajador cuenta propia","argentina","hombre",50,"2013",10202
"angol","asalariado","perú","mujer",33,"2013",9201
"angol","menor de 12 años","argentina","hombre",60,"2013",9201
"angol","familiar no remunerado, inactivo o desocupado","españa","mujer",66,"2013",9201
"angol","familiar no remunerado, inactivo o desocupado","argentina","mujer",54,"2013",9201
"angol","asalariado","cuba","hombre",41,"2013",9201
"antofagasta","asalariado","ecuador","hombre",589,"2013",2101
"antofagasta","asalariado","brasil","mujer",105,"2013",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","españa","hombre",253,"2013",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","italia","mujer",82,"2013",2101
"antofagasta","asalariado","bolivia","hombre",176,"2013",2101
"antofagasta","patrón, empleador o trabajador cuenta propia","paraguay","mujer",33,"2013",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","bolivia","hombre",94,"2013",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","bolivia","mujer",261,"2013",2101
"antofagasta","menor de 12 años","perú","hombre",264,"2013",2101
"antofagasta","patrón, empleador o trabajador cuenta propia","argentina","hombre",159,"2013",2101
"antofagasta","menor de 12 años","brasil","hombre",51,"2013",2101
"antofagasta","asalariado","bolivia","mujer",604,"2013",2101
"antofagasta","patrón, empleador o trabajador cuenta propia","perú","hombre",402,"2013",2101
"antofagasta","asalariado","cuba","hombre",170,"2013",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","méxico","mujer",66,"2013",2101
"antofagasta","patrón, empleador o trabajador cuenta propia","colombia","mujer",197,"2013",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","brasil","mujer",42,"2013",2101
"antofagasta","asalariado","colombia","hombre",1722,"2013",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","estados unidos","hombre",178,"2013",2101
"antofagasta","menor de 12 años","colombia","hombre",540,"2013",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","colombia","hombre",217,"2013",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","perú","mujer",1235,"2013",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","argentina","mujer",233,"2013",2101
"antofagasta","menor de 12 años","brasil","mujer",51,"2013",2101
"antofagasta","menor de 12 años","bolivia","mujer",181,"2013",2101
"antofagasta","patrón, empleador o trabajador cuenta propia","méxico","hombre",79,"2013",2101
"antofagasta","patrón, empleador o trabajador cuenta propia","colombia","hombre",213,"2013",2101
"antofagasta","patrón, empleador o trabajador cuenta propia","perú","mujer",132,"2013",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","uruguay","mujer",190,"2013",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","perú","hombre",625,"2013",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","colombia","mujer",692,"2013",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","españa","mujer",131,"2013",2101
"antofagasta","patrón, empleador o trabajador cuenta propia","bolivia","hombre",122,"2013",2101
"antofagasta","asalariado","colombia","mujer",1562,"2013",2101
"antofagasta","patrón, empleador o trabajador cuenta propia","uruguay","mujer",47,"2013",2101
"antofagasta","menor de 12 años","perú","mujer",94,"2013",2101
"antofagasta","asalariado","perú","mujer",1540,"2013",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","méxico","hombre",53,"2013",2101
"antofagasta","asalariado","uruguay","hombre",110,"2013",2101
"antofagasta","patrón, empleador o trabajador cuenta propia","bolivia","mujer",61,"2013",2101
"antofagasta","asalariado","argentina","hombre",474,"2013",2101
"antofagasta","menor de 12 años","colombia","mujer",601,"2013",2101
"antofagasta","asalariado","perú","hombre",1501,"2013",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","suecia","mujer",46,"2013",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","argentina","hombre",123,"2013",2101
"arica","menor de 12 años","perú","hombre",204,"2013",15101
"arica","patrón, empleador o trabajador cuenta propia","bolivia","hombre",308,"2013",15101
"arica","familiar no remunerado, inactivo o desocupado","bolivia","hombre",267,"2013",15101
"arica","asalariado","bolivia","mujer",251,"2013",15101
"arica","patrón, empleador o trabajador cuenta propia","brasil","mujer",19,"2013",15101
"arica","familiar no remunerado, inactivo o desocupado","turquía","mujer",11,"2013",15101
"arica","asalariado","bolivia","hombre",403,"2013",15101
"arica","familiar no remunerado, inactivo o desocupado","brasil","hombre",19,"2013",15101
"arica","menor de 12 años","bolivia","hombre",69,"2013",15101
"arica","patrón, empleador o trabajador cuenta propia","paraguay","mujer",20,"2013",15101
"arica","asalariado","paraguay","mujer",29,"2013",15101
"arica","familiar no remunerado, inactivo o desocupado","israel","hombre",28,"2013",15101
"arica","patrón, empleador o trabajador cuenta propia","pakistán","hombre",41,"2013",15101
"arica","asalariado","colombia","mujer",15,"2013",15101
"arica","asalariado","no contesta","hombre",16,"2013",15101
"arica","menor de 12 años","bolivia","mujer",117,"2013",15101
"arica","menor de 12 años","argentina","mujer",87,"2013",15101
"arica","familiar no remunerado, inactivo o desocupado","bélgica","hombre",33,"2013",15101
"arica","menor de 12 años","brasil","hombre",6,"2013",15101
"arica","patrón, empleador o trabajador cuenta propia","perú","hombre",282,"2013",15101
"arica","asalariado","perú","hombre",519,"2013",15101
"arica","familiar no remunerado, inactivo o desocupado","alemania","hombre",18,"2013",15101
"arica","familiar no remunerado, inactivo o desocupado","paraguay","mujer",11,"2013",15101
"arica","patrón, empleador o trabajador cuenta propia","bolivia","mujer",248,"2013",15101
"arica","asalariado","brasil","hombre",19,"2013",15101
"arica","asalariado","colombia","hombre",76,"2013",15101
"arica","asalariado","república dominicana","mujer",11,"2013",15101
"arica","familiar no remunerado, inactivo o desocupado","argentina","mujer",13,"2013",15101
"arica","familiar no remunerado, inactivo o desocupado","ecuador","hombre",11,"2013",15101
"arica","familiar no remunerado, inactivo o desocupado","perú","hombre",100,"2013",15101
"arica","asalariado","méxico","hombre",41,"2013",15101
"arica","asalariado","argentina","hombre",23,"2013",15101
"arica","familiar no remunerado, inactivo o desocupado","bolivia","mujer",1244,"2013",15101
"arica","familiar no remunerado, inactivo o desocupado","perú","mujer",822,"2013",15101
"arica","menor de 12 años","noruega","hombre",12,"2013",15101
"arica","asalariado","perú","mujer",340,"2013",15101
"arica","patrón, empleador o trabajador cuenta propia","ecuador","hombre",24,"2013",15101
"arica","familiar no remunerado, inactivo o desocupado","francia","mujer",33,"2013",15101
"arica","patrón, empleador o trabajador cuenta propia","uruguay","hombre",15,"2013",15101
"arica","asalariado","argentina","mujer",33,"2013",15101
"arica","menor de 12 años","colombia","mujer",18,"2013",15101
"arica","patrón, empleador o trabajador cuenta propia","ecuador","mujer",11,"2013",15101
"arica","familiar no remunerado, inactivo o desocupado","brasil","mujer",6,"2013",15101
"arica","menor de 12 años","perú","mujer",203,"2013",15101
"arica","familiar no remunerado, inactivo o desocupado","colombia","mujer",33,"2013",15101
"arica","patrón, empleador o trabajador cuenta propia","perú","mujer",218,"2013",15101
"arica","patrón, empleador o trabajador cuenta propia","cuba","hombre",78,"2013",15101
"arica","familiar no remunerado, inactivo o desocupado","argentina","hombre",29,"2013",15101
"aysén","familiar no remunerado, inactivo o desocupado","alemania","mujer",7,"2013",11201
"aysén","asalariado","rumanía","mujer",31,"2013",11201
"aysén","patrón, empleador o trabajador cuenta propia","colombia","mujer",18,"2013",11201
"aysén","menor de 12 años","argentina","hombre",14,"2013",11201
"aysén","familiar no remunerado, inactivo o desocupado","argentina","hombre",13,"2013",11201
"aysén","familiar no remunerado, inactivo o desocupado","república dominicana","mujer",9,"2013",11201
"aysén","menor de 12 años","república dominicana","hombre",9,"2013",11201
"aysén","familiar no remunerado, inactivo o desocupado","argentina","mujer",109,"2013",11201
"aysén","familiar no remunerado, inactivo o desocupado","bolivia","mujer",13,"2013",11201
"aysén","patrón, empleador o trabajador cuenta propia","francia","hombre",16,"2013",11201
"aysén","menor de 12 años","colombia","mujer",18,"2013",11201
"aysén","familiar no remunerado, inactivo o desocupado","colombia","mujer",33,"2013",11201
"aysén","asalariado","panamá","hombre",24,"2013",11201
"aysén","familiar no remunerado, inactivo o desocupado","brasil","mujer",12,"2013",11201
"bulnes","asalariado","argentina","mujer",71,"2013",16102
"cabildo","patrón, empleador o trabajador cuenta propia","argentina","mujer",70,"2013",5402
"calama","familiar no remunerado, inactivo o desocupado","argentina","mujer",45,"2013",2201
"calama","asalariado","perú","mujer",130,"2013",2201
"calama","familiar no remunerado, inactivo o desocupado","no contesta","hombre",39,"2013",2201
"calama","patrón, empleador o trabajador cuenta propia","perú","hombre",93,"2013",2201
"calama","menor de 12 años","argentina","mujer",157,"2013",2201
"calama","asalariado","colombia","mujer",378,"2013",2201
"calama","familiar no remunerado, inactivo o desocupado","bolivia","mujer",1802,"2013",2201
"calama","patrón, empleador o trabajador cuenta propia","bolivia","hombre",250,"2013",2201
"calama","familiar no remunerado, inactivo o desocupado","perú","mujer",452,"2013",2201
"calama","asalariado","perú","hombre",267,"2013",2201
"calama","patrón, empleador o trabajador cuenta propia","bolivia","mujer",353,"2013",2201
"calama","asalariado","bolivia","mujer",1035,"2013",2201
"calama","menor de 12 años","bolivia","mujer",105,"2013",2201
"calama","menor de 12 años","perú","mujer",76,"2013",2201
"calama","patrón, empleador o trabajador cuenta propia","perú","mujer",96,"2013",2201
"calama","patrón, empleador o trabajador cuenta propia","ecuador","mujer",36,"2013",2201
"calama","asalariado","argentina","mujer",183,"2013",2201
"calama","familiar no remunerado, inactivo o desocupado","bolivia","hombre",475,"2013",2201
"calama","asalariado","colombia","hombre",154,"2013",2201
"calama","asalariado","argentina","hombre",123,"2013",2201
"calama","menor de 12 años","colombia","hombre",86,"2013",2201
"calama","familiar no remunerado, inactivo o desocupado","colombia","mujer",58,"2013",2201
"calama","menor de 12 años","bolivia","hombre",731,"2013",2201
"calama","patrón, empleador o trabajador cuenta propia","ecuador","hombre",36,"2013",2201
"calama","asalariado","bolivia","hombre",1379,"2013",2201
"calama","asalariado","ecuador","mujer",36,"2013",2201
"calama","menor de 12 años","argentina","hombre",45,"2013",2201
"calbuco","familiar no remunerado, inactivo o desocupado","paraguay","mujer",28,"2013",10102
"caldera","asalariado","bolivia","mujer",14,"2013",3102
"calera","familiar no remunerado, inactivo o desocupado","argentina","hombre",96,"2013",5502
"calera","familiar no remunerado, inactivo o desocupado","italia","mujer",83,"2013",5502
"calera","familiar no remunerado, inactivo o desocupado","argentina","mujer",477,"2013",5502
"calle larga","asalariado","argentina","mujer",94,"2013",5302
"camarones","asalariado","perú","mujer",65,"2013",15102
"camarones","asalariado","bolivia","hombre",14,"2013",15102
"camarones","patrón, empleador o trabajador cuenta propia","bolivia","hombre",28,"2013",15102
"camiña","patrón, empleador o trabajador cuenta propia","perú","mujer",3,"2013",1402
"camiña","familiar no remunerado, inactivo o desocupado","bolivia","mujer",14,"2013",1402
"camiña","asalariado","bolivia","mujer",9,"2013",1402
"camiña","asalariado","bolivia","hombre",24,"2013",1402
"camiña","patrón, empleador o trabajador cuenta propia","bolivia","mujer",3,"2013",1402
"cartagena","familiar no remunerado, inactivo o desocupado","francia","mujer",178,"2013",5603
"casablanca","asalariado","nicaragua","hombre",42,"2013",5102
"casablanca","patrón, empleador o trabajador cuenta propia","nicaragua","mujer",42,"2013",5102
"casablanca","familiar no remunerado, inactivo o desocupado","argentina","hombre",49,"2013",5102
"castro","familiar no remunerado, inactivo o desocupado","perú","mujer",370,"2013",10201
"castro","familiar no remunerado, inactivo o desocupado","argentina","hombre",284,"2013",10201
"castro","asalariado","argentina","hombre",211,"2013",10201
"cerrillos","familiar no remunerado, inactivo o desocupado","canadá","hombre",73,"2013",13102
"cerrillos","patrón, empleador o trabajador cuenta propia","argentina","hombre",104,"2013",13102
"cerrillos","asalariado","perú","mujer",132,"2013",13102
"cerrillos","asalariado","uruguay","hombre",73,"2013",13102
"cerrillos","asalariado","perú","hombre",132,"2013",13102
"cerro navia","menor de 12 años","colombia","hombre",76,"2013",13103
"cerro navia","asalariado","colombia","hombre",222,"2013",13103
"cerro navia","asalariado","perú","mujer",195,"2013",13103
"cerro navia","familiar no remunerado, inactivo o desocupado","argentina","hombre",243,"2013",13103
"cerro navia","asalariado","colombia","mujer",222,"2013",13103
"cerro navia","asalariado","perú","hombre",390,"2013",13103
"cerro navia","asalariado","argentina","hombre",388,"2013",13103
"cerro navia","asalariado","argentina","mujer",243,"2013",13103
"cerro navia","familiar no remunerado, inactivo o desocupado","colombia","hombre",76,"2013",13103
"cerro navia","patrón, empleador o trabajador cuenta propia","perú","mujer",177,"2013",13103
"chañaral","familiar no remunerado, inactivo o desocupado","perú","hombre",58,"2013",3201
"chañaral","asalariado","perú","mujer",58,"2013",3201
"chañaral","familiar no remunerado, inactivo o desocupado","perú","mujer",58,"2013",3201
"chañaral","familiar no remunerado, inactivo o desocupado","colombia","mujer",27,"2013",3201
"chépica","asalariado","perú","mujer",50,"2013",6302
"chiguayante","asalariado","argentina","hombre",101,"2013",8103
"chiguayante","familiar no remunerado, inactivo o desocupado","ecuador","hombre",98,"2013",8103
"chiguayante","familiar no remunerado, inactivo o desocupado","méxico","hombre",74,"2013",8103
"chiguayante","familiar no remunerado, inactivo o desocupado","reino unido","hombre",51,"2013",8103
"chiguayante","familiar no remunerado, inactivo o desocupado","argentina","hombre",344,"2013",8103
"chiguayante","familiar no remunerado, inactivo o desocupado","estados unidos","hombre",148,"2013",8103
"chile chico","familiar no remunerado, inactivo o desocupado","argentina","hombre",35,"2013",11401
"chile chico","familiar no remunerado, inactivo o desocupado","colombia","mujer",16,"2013",11401
"chile chico","asalariado","colombia","mujer",31,"2013",11401
"chile chico","asalariado","no contesta","hombre",16,"2013",11401
"chile chico","patrón, empleador o trabajador cuenta propia","argentina","mujer",70,"2013",11401
"chile chico","menor de 12 años","argentina","hombre",20,"2013",11401
"chile chico","familiar no remunerado, inactivo o desocupado","argentina","mujer",35,"2013",11401
"chile chico","asalariado","colombia","hombre",16,"2013",11401
"chile chico","menor de 12 años","venezuela","hombre",35,"2013",11401
"chillán","asalariado","argentina","hombre",42,"2013",16101
"chillán","familiar no remunerado, inactivo o desocupado","argentina","mujer",177,"2013",16101
"chillán","asalariado","brasil","mujer",40,"2013",16101
"chillán","patrón, empleador o trabajador cuenta propia","argentina","hombre",38,"2013",16101
"chillán","familiar no remunerado, inactivo o desocupado","francia","mujer",77,"2013",16101
"chillán","familiar no remunerado, inactivo o desocupado","brasil","mujer",40,"2013",16101
"chillán","patrón, empleador o trabajador cuenta propia","brasil","hombre",64,"2013",16101
"chillán","asalariado","perú","hombre",77,"2013",16101
"chillán","familiar no remunerado, inactivo o desocupado","brasil","hombre",64,"2013",16101
"chillán","patrón, empleador o trabajador cuenta propia","brasil","mujer",64,"2013",16101
"chillán","asalariado","colombia","hombre",56,"2013",16101
"chillán","asalariado","argentina","mujer",153,"2013",16101
"chillán viejo","asalariado","colombia","mujer",33,"2013",16103
"chonchi","asalariado","argentina","hombre",28,"2013",10203
"cisnes","patrón, empleador o trabajador cuenta propia","argentina","hombre",11,"2013",11202
"cisnes","menor de 12 años","argentina","mujer",53,"2013",11202
"cisnes","asalariado","argentina","mujer",53,"2013",11202
"cobquecura","menor de 12 años","españa","mujer",44,"2013",16202
"coihueco","patrón, empleador o trabajador cuenta propia","argentina","mujer",27,"2013",16302
"coihueco","patrón, empleador o trabajador cuenta propia","suiza","hombre",45,"2013",16302
"coihueco","asalariado","suiza","mujer",45,"2013",16302
"colbún","menor de 12 años","reino unido","mujer",13,"2013",7402
"colina","asalariado","perú","mujer",266,"2013",13301
"colina","menor de 12 años","perú","mujer",266,"2013",13301
"colina","asalariado","perú","hombre",352,"2013",13301
"colina","asalariado","argentina","mujer",285,"2013",13301
"collipulli","familiar no remunerado, inactivo o desocupado","canadá","mujer",40,"2013",9202
"concepción","familiar no remunerado, inactivo o desocupado","argentina","hombre",89,"2013",8101
"concepción","familiar no remunerado, inactivo o desocupado","italia","mujer",42,"2013",8101
"concepción","patrón, empleador o trabajador cuenta propia","perú","hombre",120,"2013",8101
"concepción","asalariado","colombia","mujer",70,"2013",8101
"concepción","asalariado","perú","mujer",192,"2013",8101
"concepción","asalariado","argentina","hombre",297,"2013",8101
