"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"alto hospicio","familiar no remunerado, inactivo o desocupado","colombia","hombre",21,"2015",1107
"alto hospicio","asalariado","perú","hombre",294,"2015",1107
"alto hospicio","familiar no remunerado, inactivo o desocupado","perú","hombre",317,"2015",1107
"alto hospicio","patrón, empleador o trabajador cuenta propia","ecuador","mujer",78,"2015",1107
"alto hospicio","familiar no remunerado, inactivo o desocupado","colombia","mujer",108,"2015",1107
"alto hospicio","familiar no remunerado, inactivo o desocupado","bolivia","mujer",694,"2015",1107
"alto hospicio","asalariado","perú","mujer",527,"2015",1107
"alto hospicio","menor de 12 años","colombia","mujer",22,"2015",1107
"alto hospicio","patrón, empleador o trabajador cuenta propia","bolivia","mujer",268,"2015",1107
"alto hospicio","asalariado","colombia","mujer",91,"2015",1107
"alto hospicio","familiar no remunerado, inactivo o desocupado","ecuador","mujer",71,"2015",1107
"alto hospicio","menor de 12 años","perú","hombre",68,"2015",1107
"alto hospicio","asalariado","bolivia","hombre",520,"2015",1107
"alto hospicio","patrón, empleador o trabajador cuenta propia","bolivia","hombre",346,"2015",1107
"alto hospicio","asalariado","ecuador","hombre",147,"2015",1107
"alto hospicio","menor de 12 años","bolivia","mujer",273,"2015",1107
"alto hospicio","asalariado","argentina","hombre",22,"2015",1107
"alto hospicio","asalariado","bolivia","mujer",672,"2015",1107
"alto hospicio","familiar no remunerado, inactivo o desocupado","bolivia","hombre",151,"2015",1107
"alto hospicio","asalariado","paraguay","hombre",48,"2015",1107
"alto hospicio","familiar no remunerado, inactivo o desocupado","perú","mujer",324,"2015",1107
"alto hospicio","asalariado","ecuador","mujer",136,"2015",1107
"alto hospicio","patrón, empleador o trabajador cuenta propia","perú","hombre",125,"2015",1107
"alto hospicio","patrón, empleador o trabajador cuenta propia","perú","mujer",39,"2015",1107
"alto hospicio","familiar no remunerado, inactivo o desocupado","paraguay","mujer",31,"2015",1107
"alto hospicio","asalariado","colombia","hombre",190,"2015",1107
"alto hospicio","menor de 12 años","bolivia","hombre",158,"2015",1107
"alto hospicio","patrón, empleador o trabajador cuenta propia","colombia","mujer",41,"2015",1107
"alto hospicio","menor de 12 años","colombia","hombre",152,"2015",1107
"ancud","asalariado","colombia","hombre",53,"2015",10202
"ancud","menor de 12 años","argentina","mujer",39,"2015",10202
"ancud","menor de 12 años","colombia","hombre",53,"2015",10202
"ancud","asalariado","colombia","mujer",53,"2015",10202
"ancud","familiar no remunerado, inactivo o desocupado","colombia","hombre",53,"2015",10202
"angol","asalariado","haití","hombre",22,"2015",9201
"angol","familiar no remunerado, inactivo o desocupado","república dominicana","mujer",22,"2015",9201
"antofagasta","asalariado","cuba","mujer",107,"2015",2101
"antofagasta","menor de 12 años","colombia","mujer",107,"2015",2101
"antofagasta","asalariado","colombia","hombre",820,"2015",2101
"antofagasta","asalariado","bolivia","hombre",87,"2015",2101
"antofagasta","asalariado","españa","hombre",222,"2015",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","cuba","mujer",107,"2015",2101
"antofagasta","patrón, empleador o trabajador cuenta propia","perú","hombre",177,"2015",2101
"antofagasta","asalariado","perú","hombre",823,"2015",2101
"antofagasta","patrón, empleador o trabajador cuenta propia","bolivia","hombre",297,"2015",2101
"antofagasta","patrón, empleador o trabajador cuenta propia","uruguay","mujer",114,"2015",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","perú","hombre",276,"2015",2101
"antofagasta","asalariado","argentina","hombre",96,"2015",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","colombia","mujer",664,"2015",2101
"antofagasta","asalariado","ecuador","mujer",293,"2015",2101
"antofagasta","patrón, empleador o trabajador cuenta propia","argentina","mujer",283,"2015",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","bolivia","mujer",364,"2015",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","paraguay","mujer",375,"2015",2101
"antofagasta","asalariado","argentina","mujer",143,"2015",2101
"antofagasta","asalariado","colombia","mujer",1375,"2015",2101
"antofagasta","patrón, empleador o trabajador cuenta propia","perú","mujer",261,"2015",2101
"antofagasta","asalariado","perú","mujer",1648,"2015",2101
"antofagasta","menor de 12 años","bolivia","hombre",471,"2015",2101
"antofagasta","asalariado","bolivia","mujer",689,"2015",2101
"antofagasta","asalariado","cuba","hombre",107,"2015",2101
"antofagasta","patrón, empleador o trabajador cuenta propia","colombia","mujer",182,"2015",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","uruguay","mujer",126,"2015",2101
"antofagasta","patrón, empleador o trabajador cuenta propia","bolivia","mujer",136,"2015",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","argentina","mujer",155,"2015",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","perú","mujer",189,"2015",2101
"antofagasta","menor de 12 años","paraguay","mujer",75,"2015",2101
"antofagasta","menor de 12 años","perú","hombre",168,"2015",2101
"antofagasta","menor de 12 años","no contesta","hombre",102,"2015",2101
"antofagasta","asalariado","ecuador","hombre",293,"2015",2101
"antofagasta","patrón, empleador o trabajador cuenta propia","no contesta","mujer",102,"2015",2101
"antofagasta","menor de 12 años","bolivia","mujer",309,"2015",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","colombia","hombre",40,"2015",2101
"antofagasta","familiar no remunerado, inactivo o desocupado","bolivia","hombre",316,"2015",2101
"arauco","familiar no remunerado, inactivo o desocupado","italia","mujer",58,"2015",8202
"arica","familiar no remunerado, inactivo o desocupado","argentina","mujer",82,"2015",15101
"arica","asalariado","perú","mujer",381,"2015",15101
"arica","familiar no remunerado, inactivo o desocupado","colombia","mujer",41,"2015",15101
"arica","patrón, empleador o trabajador cuenta propia","perú","hombre",208,"2015",15101
"arica","asalariado","bolivia","mujer",241,"2015",15101
"arica","asalariado","perú","hombre",477,"2015",15101
"arica","menor de 12 años","bolivia","hombre",181,"2015",15101
"arica","asalariado","colombia","mujer",63,"2015",15101
"arica","familiar no remunerado, inactivo o desocupado","colombia","hombre",104,"2015",15101
"arica","patrón, empleador o trabajador cuenta propia","bolivia","mujer",386,"2015",15101
"arica","familiar no remunerado, inactivo o desocupado","venezuela","mujer",77,"2015",15101
"arica","familiar no remunerado, inactivo o desocupado","perú","hombre",257,"2015",15101
"arica","menor de 12 años","perú","hombre",237,"2015",15101
"arica","menor de 12 años","bolivia","mujer",70,"2015",15101
"arica","menor de 12 años","perú","mujer",158,"2015",15101
"arica","asalariado","colombia","hombre",136,"2015",15101
"arica","familiar no remunerado, inactivo o desocupado","perú","mujer",554,"2015",15101
"arica","familiar no remunerado, inactivo o desocupado","bolivia","hombre",89,"2015",15101
"arica","familiar no remunerado, inactivo o desocupado","bolivia","mujer",656,"2015",15101
"arica","patrón, empleador o trabajador cuenta propia","estados unidos","hombre",32,"2015",15101
"arica","patrón, empleador o trabajador cuenta propia","perú","mujer",337,"2015",15101
"arica","patrón, empleador o trabajador cuenta propia","bolivia","hombre",293,"2015",15101
"arica","asalariado","bolivia","hombre",307,"2015",15101
"arica","asalariado","argentina","hombre",32,"2015",15101
"arica","patrón, empleador o trabajador cuenta propia","brasil","hombre",32,"2015",15101
"aysén","familiar no remunerado, inactivo o desocupado","ecuador","mujer",27,"2015",11201
"aysén","familiar no remunerado, inactivo o desocupado","argentina","mujer",27,"2015",11201
"aysén","asalariado","argentina","mujer",14,"2015",11201
"aysén","familiar no remunerado, inactivo o desocupado","estados unidos","mujer",23,"2015",11201
"aysén","patrón, empleador o trabajador cuenta propia","colombia","mujer",29,"2015",11201
"calama","asalariado","españa","hombre",99,"2015",2201
"calama","familiar no remunerado, inactivo o desocupado","bolivia","mujer",1963,"2015",2201
"calama","menor de 12 años","méxico","hombre",99,"2015",2201
"calama","asalariado","república dominicana","mujer",125,"2015",2201
"calama","asalariado","colombia","mujer",112,"2015",2201
"calama","asalariado","perú","hombre",431,"2015",2201
