"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"Algarrobo","Femenino","No pertenece a ningún pueblo indígena","Mujer",4403,"2017",5602
"Algarrobo","Masculino","No pertenece a ningún pueblo indígena","Hombre",2326,"2017",5602
"Algarrobo","Masculino","Mapuche","Hombre",155,"2017",5602
"Algarrobo","Femenino","Mapuche","Mujer",359,"2017",5602
"Alhué","Femenino","Mapuche","Mujer",15,"2017",13502
"Alhué","Femenino","No pertenece a ningún pueblo indígena","Mujer",1116,"2017",13502
"Alhué","Femenino","Aimara","Mujer",16,"2017",13502
"Alhué","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",25,"2017",13502
"Alhué","Femenino","No pertenece a ningún pueblo indígena","Hombre",46,"2017",13502
"Alhué","Masculino","No pertenece a ningún pueblo indígena","Hombre",518,"2017",13502
"Alhué","Masculino","No pertenece a ningún pueblo indígena","Mujer",39,"2017",13502
"Alto Biobío","Masculino","Quechua","Hombre",102,"2017",8314
"Alto Biobío","Femenino","No pertenece a ningún pueblo indígena","Hombre",12,"2017",8314
"Alto Biobío","Femenino","Mapuche","Hombre",102,"2017",8314
"Alto Biobío","Femenino","Mapuche","Mujer",1520,"2017",8314
"Alto Biobío","Masculino","No pertenece a ningún pueblo indígena","Hombre",506,"2017",8314
"Alto Biobío","Masculino","Mapuche","Hombre",934,"2017",8314
"Alto Biobío","Femenino","No sabe/no responde","Mujer",12,"2017",8314
"Alto Biobío","Transgénero","Mapuche","Mujer",20,"2017",8314
"Alto Biobío","Masculino","Mapuche","Mujer",50,"2017",8314
"Alto Biobío","Femenino","No pertenece a ningún pueblo indígena","Mujer",666,"2017",8314
"Alto Biobío","Masculino","No pertenece a ningún pueblo indígena","Mujer",122,"2017",8314
"Alto del Carmen","Femenino","Kawashkar o Alacalufes","Mujer",31,"2017",3302
"Alto del Carmen","Femenino","Diaguita","Hombre",31,"2017",3302
"Alto del Carmen","Femenino","Diaguita","Mujer",686,"2017",3302
"Alto del Carmen","Masculino","No pertenece a ningún pueblo indígena","Mujer",27,"2017",3302
"Alto del Carmen","Masculino","No pertenece a ningún pueblo indígena","Hombre",473,"2017",3302
"Alto del Carmen","Masculino","Diaguita","Hombre",174,"2017",3302
"Alto del Carmen","Femenino","No pertenece a ningún pueblo indígena","Hombre",27,"2017",3302
"Alto del Carmen","Femenino","No pertenece a ningún pueblo indígena","Mujer",908,"2017",3302
"Alto del Carmen","Transgénero","No pertenece a ningún pueblo indígena","Mujer",70,"2017",3302
"Alto Hospicio","Femenino","No pertenece a ningún pueblo indígena","Mujer",21129,"2017",1107
"Alto Hospicio","Masculino","No pertenece a ningún pueblo indígena","Mujer",532,"2017",1107
"Alto Hospicio","Femenino","No sabe/no responde","Mujer",84,"2017",1107
"Alto Hospicio","Masculino","Quechua","Hombre",262,"2017",1107
"Alto Hospicio","Femenino","Mapuche","Hombre",36,"2017",1107
"Alto Hospicio","Femenino","Diaguita","Mujer",389,"2017",1107
"Alto Hospicio","Masculino","Atacameño (Likan-Antai)","Hombre",40,"2017",1107
"Alto Hospicio","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",45,"2017",1107
"Alto Hospicio","Masculino","Mapuche","Hombre",301,"2017",1107
"Alto Hospicio","Masculino","Kawashkar o Alacalufes","Hombre",37,"2017",1107
"Alto Hospicio","Masculino","Diaguita","Hombre",420,"2017",1107
"Alto Hospicio","Femenino","No pertenece a ningún pueblo indígena","Hombre",344,"2017",1107
"Alto Hospicio","Femenino","Aimara","Mujer",3095,"2017",1107
"Alto Hospicio","Femenino","Atacameño (Likan-Antai)","Mujer",40,"2017",1107
"Alto Hospicio","Masculino","Aimara","Hombre",1868,"2017",1107
"Alto Hospicio","Masculino","Aimara","Mujer",78,"2017",1107
"Alto Hospicio","Transgénero","No pertenece a ningún pueblo indígena","Hombre",38,"2017",1107
"Alto Hospicio","Femenino","Quechua","Mujer",505,"2017",1107
"Alto Hospicio","Femenino","Mapuche","Mujer",630,"2017",1107
"Alto Hospicio","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",28,"2017",1107
"Alto Hospicio","Masculino","Mapuche","Mujer",159,"2017",1107
"Alto Hospicio","Masculino","No pertenece a ningún pueblo indígena","Hombre",11879,"2017",1107
"Ancud","Femenino","No pertenece a ningún pueblo indígena","Hombre",224,"2017",10202
"Ancud","Femenino","No pertenece a ningún pueblo indígena","Mujer",8981,"2017",10202
"Ancud","Masculino","No pertenece a ningún pueblo indígena","Hombre",5242,"2017",10202
"Ancud","Femenino","Mapuche","Mujer",2766,"2017",10202
"Ancud","Transgénero","No pertenece a ningún pueblo indígena","Hombre",103,"2017",10202
"Ancud","Masculino","Kawashkar o Alacalufes","Hombre",73,"2017",10202
"Ancud","Masculino","No pertenece a ningún pueblo indígena","Mujer",360,"2017",10202
"Ancud","Masculino","Mapuche","Hombre",1115,"2017",10202
"Andacollo","Femenino","No pertenece a ningún pueblo indígena","Mujer",1705,"2017",4103
"Andacollo","Masculino","No pertenece a ningún pueblo indígena","Mujer",7,"2017",4103
"Andacollo","Femenino","No pertenece a ningún pueblo indígena","Hombre",21,"2017",4103
"Andacollo","Masculino","Mapuche","Hombre",13,"2017",4103
"Andacollo","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",13,"2017",4103
"Andacollo","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",13,"2017",4103
"Andacollo","Masculino","No pertenece a ningún pueblo indígena","Hombre",1119,"2017",4103
"Andacollo","Femenino","Diaguita","Mujer",32,"2017",4103
"Angol","Femenino","No pertenece a ningún pueblo indígena","Mujer",14453,"2017",9201
"Angol","Masculino","No pertenece a ningún pueblo indígena","Hombre",9655,"2017",9201
"Angol","Femenino","No pertenece a ningún pueblo indígena","Hombre",322,"2017",9201
"Angol","Masculino","Quechua","Hombre",28,"2017",9201
"Angol","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",210,"2017",9201
"Angol","Femenino","Mapuche","Mujer",920,"2017",9201
"Angol","Masculino","Mapuche","Hombre",772,"2017",9201
"Angol","Transgénero","Mapuche","Hombre",23,"2017",9201
"Angol","Masculino","No pertenece a ningún pueblo indígena","Mujer",193,"2017",9201
"Antofagasta","Masculino","Mapuche","Hombre",1235,"2017",2101
"Antofagasta","Transgénero","Atacameño (Likan-Antai)","Mujer",81,"2017",2101
"Antofagasta","Transgénero","No pertenece a ningún pueblo indígena","Hombre",250,"2017",2101
"Antofagasta","Femenino","Aimara","Hombre",106,"2017",2101
"Antofagasta","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",423,"2017",2101
"Antofagasta","Transgénero","No pertenece a ningún pueblo indígena","Mujer",287,"2017",2101
"Antofagasta","Masculino","No pertenece a ningún pueblo indígena","Hombre",58821,"2017",2101
"Antofagasta","Masculino","No sabe/no responde","Hombre",59,"2017",2101
"Antofagasta","Femenino","Diaguita","Mujer",670,"2017",2101
"Antofagasta","Femenino","Atacameño (Likan-Antai)","Mujer",623,"2017",2101
"Antofagasta","Femenino","No sabe/no responde","Mujer",169,"2017",2101
"Antofagasta","Masculino","No pertenece a ningún pueblo indígena","Mujer",2618,"2017",2101
"Antofagasta","Masculino","Atacameño (Likan-Antai)","Hombre",849,"2017",2101
"Antofagasta","Femenino","No pertenece a ningún pueblo indígena","Hombre",2057,"2017",2101
"Antofagasta","Masculino","Diaguita","Hombre",363,"2017",2101
"Antofagasta","Prefiere no responder la pregunta","No pertenece a ningún pueblo indígena","Hombre",59,"2017",2101
"Antofagasta","Femenino","Mapuche","Mujer",1733,"2017",2101
"Antofagasta","Masculino","Aimara","Hombre",444,"2017",2101
"Antofagasta","Masculino","Quechua","Hombre",61,"2017",2101
"Antofagasta","Femenino","Quechua","Mujer",291,"2017",2101
"Antofagasta","Femenino","No pertenece a ningún pueblo indígena","Mujer",89654,"2017",2101
"Antofagasta","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",183,"2017",2101
"Antofagasta","Femenino","Atacameño (Likan-Antai)","Hombre",63,"2017",2101
"Antofagasta","Femenino","Aimara","Mujer",1116,"2017",2101
"Antofagasta","Femenino","Mapuche","Hombre",68,"2017",2101
"Antofagasta","Femenino","No sabe/no responde","Hombre",47,"2017",2101
"Antuco","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",12,"2017",8302
"Antuco","Femenino","No pertenece a ningún pueblo indígena","Mujer",947,"2017",8302
"Antuco","Masculino","No pertenece a ningún pueblo indígena","Hombre",522,"2017",8302
"Antuco","Masculino","No pertenece a ningún pueblo indígena","Mujer",30,"2017",8302
"Antuco","Masculino","Mapuche","Hombre",18,"2017",8302
"Antuco","Femenino","Mapuche","Mujer",37,"2017",8302
"Arauco","Femenino","Mapuche","Mujer",1818,"2017",8202
"Arauco","Masculino","No pertenece a ningún pueblo indígena","Mujer",74,"2017",8202
"Arauco","Masculino","Mapuche","Hombre",936,"2017",8202
"Arauco","Femenino","Quechua","Mujer",33,"2017",8202
"Arauco","Masculino","No pertenece a ningún pueblo indígena","Hombre",4460,"2017",8202
"Arauco","Femenino","No pertenece a ningún pueblo indígena","Hombre",76,"2017",8202
"Arauco","Masculino","Mapuche","Mujer",82,"2017",8202
"Arauco","Femenino","No pertenece a ningún pueblo indígena","Mujer",10611,"2017",8202
"Arica","Femenino","Quechua","Mujer",236,"2017",15101
"Arica","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",136,"2017",15101
"Arica","Femenino","Aimara","Hombre",149,"2017",15101
"Arica","Transgénero","Mapuche","Mujer",16,"2017",15101
"Arica","Femenino","Mapuche","Mujer",518,"2017",15101
"Arica","Transgénero","Atacameño (Likan-Antai)","Mujer",26,"2017",15101
"Arica","Femenino","Aimara","Mujer",8381,"2017",15101
"Arica","Masculino","Mapuche","Hombre",397,"2017",15101
"Arica","Femenino","Collas","Mujer",36,"2017",15101
"Arica","Transgénero","No pertenece a ningún pueblo indígena","Hombre",85,"2017",15101
"Arica","Femenino","No pertenece a ningún pueblo indígena","Hombre",401,"2017",15101
"Arica","Masculino","Rapa-Nui o Pascuenses","Hombre",69,"2017",15101
"Arica","Femenino","No pertenece a ningún pueblo indígena","Mujer",28340,"2017",15101
"Arica","Masculino","No pertenece a ningún pueblo indígena","Mujer",497,"2017",15101
"Arica","Masculino","Mapuche","Mujer",28,"2017",15101
"Arica","Masculino","Aimara","Mujer",141,"2017",15101
"Arica","Transgénero","Aimara","Hombre",16,"2017",15101
"Arica","Femenino","Quechua","Hombre",16,"2017",15101
"Arica","Femenino","Atacameño (Likan-Antai)","Mujer",138,"2017",15101
"Arica","Masculino","Aimara","Hombre",5310,"2017",15101
"Arica","Femenino","No sabe/no responde","Mujer",36,"2017",15101
"Arica","Masculino","No sabe/no responde","Hombre",109,"2017",15101
"Arica","Transgénero","Mapuche","Hombre",36,"2017",15101
"Arica","Masculino","Atacameño (Likan-Antai)","Mujer",24,"2017",15101
"Arica","Masculino","No pertenece a ningún pueblo indígena","Hombre",17399,"2017",15101
"Arica","No sabe/no responde","Aimara","Mujer",94,"2017",15101
"Arica","Transgénero","No pertenece a ningún pueblo indígena","Mujer",52,"2017",15101
"Arica","Femenino","Rapa-Nui o Pascuenses","Mujer",97,"2017",15101
"Arica","Masculino","Quechua","Hombre",201,"2017",15101
