"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"Alhué","No","Perú","Mujer",16,"2017",13502
"Alhué","Sí, en otra época del año","Perú","Mujer",16,"2017",13502
"Alhué","Si, ahora mismo","Haití","Hombre",75,"2017",13502
"Alto Hospicio","Si, ahora mismo","Colombia","Hombre",49,"2017",1107
"Alto Hospicio","No","Venezuela","Mujer",191,"2017",1107
"Alto Hospicio","No","Colombia","Mujer",173,"2017",1107
"Alto Hospicio","No","Ecuador","Mujer",128,"2017",1107
"Alto Hospicio","Si, ahora mismo","Venezuela","Mujer",44,"2017",1107
"Alto Hospicio","Si, ahora mismo","Perú","Hombre",154,"2017",1107
"Alto Hospicio","Sí, en otra época del año","Colombia","Hombre",30,"2017",1107
"Alto Hospicio","No","Perú","Mujer",462,"2017",1107
"Alto Hospicio","Sí, en otra época del año","Bolivia","Hombre",92,"2017",1107
"Alto Hospicio","Sí, en otra época del año","Perú","Hombre",83,"2017",1107
"Alto Hospicio","Si, ahora mismo","El Salvador","Mujer",29,"2017",1107
"Alto Hospicio","No sabe/no responde","Perú","Mujer",55,"2017",1107
"Alto Hospicio","No","Bolivia","Mujer",668,"2017",1107
"Alto Hospicio","Si, ahora mismo","Cuba","Hombre",53,"2017",1107
"Alto Hospicio","Si, ahora mismo","Perú","Mujer",142,"2017",1107
"Alto Hospicio","No","México","Mujer",60,"2017",1107
"Alto Hospicio","Sí, en otra época del año","Perú","Mujer",342,"2017",1107
"Alto Hospicio","Si, ahora mismo","Venezuela","Hombre",49,"2017",1107
"Alto Hospicio","No","Bolivia","Hombre",53,"2017",1107
"Alto Hospicio","Si, ahora mismo","Bolivia","Mujer",94,"2017",1107
"Alto Hospicio","Sí, en otra época del año","Bolivia","Mujer",200,"2017",1107
"Ancud","No","Estados Unidos","Hombre",73,"2017",10202
"Angol","Sí, en otra época del año","Colombia","Mujer",78,"2017",9201
"Angol","No","Colombia","Mujer",66,"2017",9201
"Angol","No","Rusia","Mujer",68,"2017",9201
"Antofagasta","No","Bolivia","Mujer",263,"2017",2101
"Antofagasta","No","Perú","Mujer",118,"2017",2101
