"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"alto hospicio","no","ecuador","mujer",71,"2015",1107
"alto hospicio","sí, ahora mismo","bolivia","hombre",38,"2015",1107
"alto hospicio","no","paraguay","mujer",31,"2015",1107
"alto hospicio","no","perú","mujer",209,"2015",1107
"alto hospicio","sí, en otra época del año","colombia","hombre",21,"2015",1107
"alto hospicio","sí, ahora mismo","perú","hombre",115,"2015",1107
"alto hospicio","sí, en otra época del año","colombia","mujer",37,"2015",1107
"alto hospicio","sí, ahora mismo","bolivia","mujer",50,"2015",1107
"alto hospicio","sí, ahora mismo","perú","mujer",78,"2015",1107
"alto hospicio","no","bolivia","mujer",594,"2015",1107
"alto hospicio","sí, en otra época del año","bolivia","mujer",50,"2015",1107
"alto hospicio","no","perú","hombre",202,"2015",1107
"alto hospicio","no","bolivia","hombre",113,"2015",1107
"alto hospicio","sí, en otra época del año","perú","mujer",37,"2015",1107
"alto hospicio","no","colombia","mujer",50,"2015",1107
"alto hospicio","sí, ahora mismo","colombia","mujer",21,"2015",1107
"ancud","no","colombia","hombre",53,"2015",10202
"angol","sí, ahora mismo","república dominicana","mujer",22,"2015",9201
"antofagasta","no","colombia","hombre",40,"2015",2101
"antofagasta","sí, en otra época del año","uruguay","mujer",126,"2015",2101
"antofagasta","no","colombia","mujer",121,"2015",2101
"antofagasta","sí, en otra época del año","bolivia","hombre",161,"2015",2101
"antofagasta","no","bolivia","hombre",155,"2015",2101
"antofagasta","no","bolivia","mujer",364,"2015",2101
"antofagasta","no","paraguay","mujer",300,"2015",2101
"antofagasta","sí, en otra época del año","perú","hombre",185,"2015",2101
"antofagasta","no","perú","mujer",93,"2015",2101
"antofagasta","sí, en otra época del año","colombia","mujer",543,"2015",2101
"antofagasta","sí, en otra época del año","argentina","mujer",155,"2015",2101
"antofagasta","sí, en otra época del año","paraguay","mujer",75,"2015",2101
"antofagasta","sí, ahora mismo","perú","hombre",91,"2015",2101
"antofagasta","sí, en otra época del año","cuba","mujer",107,"2015",2101
"antofagasta","sí, en otra época del año","perú","mujer",96,"2015",2101
"arauco","no","italia","mujer",58,"2015",8202
"arica","no","colombia","hombre",104,"2015",15101
"arica","no","argentina","mujer",82,"2015",15101
"arica","sí, ahora mismo","bolivia","mujer",61,"2015",15101
"arica","no","colombia","mujer",41,"2015",15101
"arica","no","perú","mujer",398,"2015",15101
"arica","sí, en otra época del año","perú","mujer",38,"2015",15101
"arica","no","bolivia","mujer",551,"2015",15101
"arica","no","venezuela","mujer",77,"2015",15101
"arica","no","bolivia","hombre",89,"2015",15101
"arica","sí, ahora mismo","perú","mujer",118,"2015",15101
"arica","no","perú","hombre",257,"2015",15101
"aysén","sí, ahora mismo","estados unidos","mujer",23,"2015",11201
"aysén","no","argentina","mujer",27,"2015",11201
"calama","sí, en otra época del año","méxico","mujer",99,"2015",2201
"calama","sí, en otra época del año","bolivia","hombre",364,"2015",2201
"calama","no","rusia","mujer",119,"2015",2201
"calama","sí, en otra época del año","bolivia","mujer",181,"2015",2201
"calama","no","colombia","mujer",112,"2015",2201
"calama","sí, ahora mismo","bolivia","hombre",304,"2015",2201
"calama","sí, ahora mismo","ecuador","hombre",82,"2015",2201
"calama","no","colombia","hombre",136,"2015",2201
"calama","no","bolivia","mujer",1173,"2015",2201
"calama","sí, ahora mismo","bolivia","mujer",609,"2015",2201
"calama","no","bolivia","hombre",456,"2015",2201
"calama","sí, en otra época del año","argentina","mujer",65,"2015",2201
"calama","sí, ahora mismo","perú","mujer",125,"2015",2201
"calama","no","perú","mujer",85,"2015",2201
"calama","no","perú","hombre",85,"2015",2201
"cañete","sí, ahora mismo","ecuador","mujer",14,"2015",8203
"carahue","no","argentina","hombre",31,"2015",9102
"castro","no","colombia","hombre",13,"2015",10201
"castro","no","polonia","mujer",13,"2015",10201
"castro","no","colombia","mujer",13,"2015",10201
"castro","no","bolivia","mujer",22,"2015",10201
"castro","no","argentina","hombre",37,"2015",10201
"cerro navia","no","perú","mujer",141,"2015",13103
"cerro navia","sí, ahora mismo","paraguay","mujer",141,"2015",13103
"chañaral","sí, ahora mismo","colombia","mujer",6,"2015",3201
"chañaral","sí, en otra época del año","bolivia","mujer",8,"2015",3201
"chiguayante","sí, ahora mismo","canadá","hombre",46,"2015",8103
"chiguayante","sí, ahora mismo","canadá","mujer",46,"2015",8103
"chile chico","sí, en otra época del año","venezuela","mujer",26,"2015",11401
"chile chico","no","argentina","hombre",20,"2015",11401
"chillán viejo","no","perú","mujer",16,"2015",16103
"chimbarongo","no","argentina","mujer",27,"2015",6303
"colbún","sí, en otra época del año","estados unidos","mujer",9,"2015",7402
"colina","no","argentina","mujer",199,"2015",13301
"colina","no","república dominicana","hombre",108,"2015",13301
"colina","no","república dominicana","mujer",192,"2015",13301
"colina","sí, ahora mismo","bolivia","mujer",123,"2015",13301
"colina","no","perú","mujer",83,"2015",13301
"colina","sí, ahora mismo","argentina","hombre",199,"2015",13301
"concepción","no","costa rica","mujer",46,"2015",8101
"concepción","no","canadá","mujer",168,"2015",8101
"concepción","sí, ahora mismo","perú","mujer",77,"2015",8101
"conchalí","sí, ahora mismo","colombia","mujer",18,"2015",13104
"conchalí","no","perú","mujer",116,"2015",13104
"conchalí","sí, en otra época del año","colombia","mujer",18,"2015",13104
"conchalí","no","bolivia","hombre",40,"2015",13104
"conchalí","no","guatemala","mujer",10,"2015",13104
"conchalí","no","bolivia","mujer",20,"2015",13104
"conchalí","no","colombia","hombre",18,"2015",13104
"conchalí","sí, ahora mismo","ecuador","mujer",17,"2015",13104
"conchalí","no","ecuador","hombre",57,"2015",13104
"conchalí","no","estados unidos","hombre",50,"2015",13104
"conchalí","no","argentina","hombre",50,"2015",13104
"conchalí","sí, ahora mismo","colombia","hombre",43,"2015",13104
"conchalí","no","perú","hombre",17,"2015",13104
"conchalí","no","ecuador","mujer",17,"2015",13104
"conchalí","no","méxico","mujer",24,"2015",13104
"conchalí","no","colombia","mujer",23,"2015",13104
"conchalí","sí, ahora mismo","perú","hombre",67,"2015",13104
"conchalí","sí, en otra época del año","perú","hombre",27,"2015",13104
"conchalí","sí, en otra época del año","perú","mujer",340,"2015",13104
"conchalí","sí, ahora mismo","haití","hombre",12,"2015",13104
"conchalí","no","uruguay","hombre",24,"2015",13104
"concón","sí, en otra época del año","brasil","mujer",144,"2015",5103
"concón","no","españa","hombre",46,"2015",5103
"concón","no","canadá","hombre",33,"2015",5103
"concón","no","bélgica","hombre",64,"2015",5103
"concón","no","perú","mujer",152,"2015",5103
"concón","no","suecia","hombre",39,"2015",5103
"concón","no","españa","mujer",46,"2015",5103
"concón","no","perú","hombre",76,"2015",5103
"concón","sí, en otra época del año","venezuela","mujer",70,"2015",5103
"concón","no","bélgica","mujer",32,"2015",5103
"copiapó","sí, ahora mismo","colombia","hombre",17,"2015",3101
"copiapó","no","ecuador","hombre",16,"2015",3101
"copiapó","sí, en otra época del año","bolivia","mujer",20,"2015",3101
"copiapó","no","colombia","hombre",30,"2015",3101
"copiapó","sí, ahora mismo","paraguay","mujer",10,"2015",3101
"copiapó","no","argentina","mujer",28,"2015",3101
"copiapó","no","canadá","hombre",27,"2015",3101
"copiapó","sí, ahora mismo","ecuador","mujer",37,"2015",3101
"copiapó","sí, ahora mismo","argentina","mujer",12,"2015",3101
"copiapó","sí, en otra época del año","colombia","hombre",19,"2015",3101
"copiapó","no","colombia","mujer",100,"2015",3101
"copiapó","no","brasil","mujer",13,"2015",3101
"copiapó","sí, ahora mismo","brasil","hombre",16,"2015",3101
"copiapó","sí, ahora mismo","colombia","mujer",72,"2015",3101
"copiapó","sí, en otra época del año","perú","mujer",19,"2015",3101
"copiapó","no","bolivia","mujer",31,"2015",3101
