"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"alto hospicio","habla y entiende","aimara","hombre",605,"2015",1107
"alto hospicio","sólo entiende","diaguita","mujer",38,"2015",1107
"alto hospicio","sin dato","atacameño (likán-antai)","mujer",124,"2015",1107
"alto hospicio","habla y entiende","quechua","hombre",239,"2015",1107
"alto hospicio","no habla ni entiende","quechua","hombre",705,"2015",1107
"alto hospicio","sólo entiende","mapuche","hombre",129,"2015",1107
"alto hospicio","no habla ni entiende","aimara","mujer",5755,"2015",1107
"alto hospicio","habla y entiende","mapuche","hombre",76,"2015",1107
"alto hospicio","no habla ni entiende","collas","hombre",38,"2015",1107
"alto hospicio","sólo entiende","quechua","mujer",94,"2015",1107
"alto hospicio","sin dato","aimara","mujer",315,"2015",1107
"alto hospicio","no habla ni entiende","atacameño (likán-antai)","mujer",98,"2015",1107
"alto hospicio","no habla ni entiende","collas","mujer",76,"2015",1107
"alto hospicio","no habla ni entiende","quechua","mujer",512,"2015",1107
"alto hospicio","habla y entiende","quechua","mujer",373,"2015",1107
"alto hospicio","no habla ni entiende","aimara","hombre",4586,"2015",1107
"alto hospicio","no habla ni entiende","diaguita","mujer",357,"2015",1107
"alto hospicio","sin dato","mapuche","mujer",28,"2015",1107
"alto hospicio","sólo entiende","aimara","mujer",539,"2015",1107
"alto hospicio","sin dato","mapuche","hombre",60,"2015",1107
"alto hospicio","no habla ni entiende","mapuche","mujer",1463,"2015",1107
"alto hospicio","sin dato","aimara","hombre",99,"2015",1107
"alto hospicio","sin dato","diaguita","mujer",33,"2015",1107
"alto hospicio","no habla ni entiende","atacameño (likán-antai)","hombre",72,"2015",1107
"alto hospicio","no habla ni entiende","diaguita","hombre",503,"2015",1107
"alto hospicio","sin dato","atacameño (likán-antai)","hombre",62,"2015",1107
"alto hospicio","habla y entiende","aimara","mujer",955,"2015",1107
"alto hospicio","sólo entiende","aimara","hombre",422,"2015",1107
"alto hospicio","sólo entiende","quechua","hombre",188,"2015",1107
"alto hospicio","sólo entiende","diaguita","hombre",76,"2015",1107
"alto hospicio","no habla ni entiende","mapuche","hombre",1477,"2015",1107
"alto hospicio","habla y entiende","mapuche","mujer",135,"2015",1107
"alto hospicio","sin dato","diaguita","hombre",66,"2015",1107
"ancud","sin dato","mapuche","mujer",31,"2015",10202
"ancud","no habla ni entiende","aimara","hombre",56,"2015",10202
"ancud","sólo entiende","mapuche","hombre",116,"2015",10202
"ancud","habla y entiende","mapuche","mujer",299,"2015",10202
"ancud","sólo entiende","mapuche","mujer",213,"2015",10202
"ancud","no habla ni entiende","mapuche","hombre",4448,"2015",10202
"ancud","no habla ni entiende","kawashkar o alacalufes","mujer",29,"2015",10202
"ancud","habla y entiende","mapuche","hombre",52,"2015",10202
"ancud","no habla ni entiende","mapuche","mujer",4930,"2015",10202
"ancud","sólo entiende","aimara","mujer",28,"2015",10202
"ancud","no habla ni entiende","aimara","mujer",28,"2015",10202
"angol","no habla ni entiende","atacameño (likán-antai)","mujer",23,"2015",9201
"angol","no habla ni entiende","aimara","mujer",99,"2015",9201
"angol","sólo entiende","mapuche","hombre",58,"2015",9201
"angol","sin dato","mapuche","hombre",122,"2015",9201
"angol","sólo entiende","mapuche","mujer",281,"2015",9201
"angol","no habla ni entiende","aimara","hombre",142,"2015",9201
"angol","habla y entiende","mapuche","hombre",77,"2015",9201
"angol","no habla ni entiende","collas","hombre",172,"2015",9201
"angol","no habla ni entiende","mapuche","mujer",1263,"2015",9201
"angol","no habla ni entiende","mapuche","hombre",1703,"2015",9201
"antofagasta","sólo entiende","mapuche","mujer",201,"2015",2101
"antofagasta","no habla ni entiende","aimara","mujer",1105,"2015",2101
"antofagasta","no habla ni entiende","atacameño (likán-antai)","mujer",650,"2015",2101
"antofagasta","no habla ni entiende","quechua","mujer",156,"2015",2101
"antofagasta","no habla ni entiende","collas","hombre",102,"2015",2101
"antofagasta","sólo entiende","atacameño (likán-antai)","mujer",211,"2015",2101
"antofagasta","sin dato","aimara","mujer",84,"2015",2101
"antofagasta","sólo entiende","aimara","hombre",77,"2015",2101
"antofagasta","no habla ni entiende","mapuche","mujer",2587,"2015",2101
"antofagasta","habla y entiende","mapuche","hombre",87,"2015",2101
"antofagasta","no habla ni entiende","aimara","hombre",823,"2015",2101
"antofagasta","sólo entiende","mapuche","hombre",238,"2015",2101
"antofagasta","no habla ni entiende","diaguita","hombre",758,"2015",2101
"antofagasta","sin dato","mapuche","hombre",293,"2015",2101
"antofagasta","no habla ni entiende","diaguita","mujer",2893,"2015",2101
"antofagasta","no habla ni entiende","mapuche","hombre",4455,"2015",2101
"antofagasta","no habla ni entiende","atacameño (likán-antai)","hombre",762,"2015",2101
"arauco","no habla ni entiende","mapuche","hombre",1574,"2015",8202
"arauco","habla y entiende","mapuche","mujer",345,"2015",8202
"arauco","no habla ni entiende","mapuche","mujer",1212,"2015",8202
"arauco","sin dato","mapuche","hombre",124,"2015",8202
"arauco","habla y entiende","mapuche","hombre",114,"2015",8202
"arica","habla y entiende","aimara","hombre",2532,"2015",15101
"arica","no habla ni entiende","aimara","mujer",10524,"2015",15101
"arica","sólo entiende","aimara","mujer",3223,"2015",15101
"arica","no habla ni entiende","collas","hombre",163,"2015",15101
"arica","no habla ni entiende","mapuche","mujer",1242,"2015",15101
"arica","no habla ni entiende","quechua","mujer",517,"2015",15101
"arica","no habla ni entiende","mapuche","hombre",2138,"2015",15101
"arica","habla y entiende","mapuche","hombre",164,"2015",15101
"arica","no habla ni entiende","collas","mujer",326,"2015",15101
"arica","sólo entiende","aimara","hombre",2402,"2015",15101
"arica","habla y entiende","quechua","mujer",377,"2015",15101
"arica","habla y entiende","aimara","mujer",3124,"2015",15101
"arica","sólo entiende","quechua","hombre",77,"2015",15101
"arica","habla y entiende","quechua","hombre",252,"2015",15101
"arica","no habla ni entiende","aimara","hombre",9517,"2015",15101
"arica","sólo entiende","mapuche","hombre",125,"2015",15101
"arica","no habla ni entiende","kawashkar o alacalufes","mujer",252,"2015",15101
"arica","no habla ni entiende","atacameño (likán-antai)","mujer",108,"2015",15101
"arica","no habla ni entiende","quechua","hombre",366,"2015",15101
"arica","no habla ni entiende","diaguita","hombre",939,"2015",15101
"arica","no habla ni entiende","diaguita","mujer",806,"2015",15101
"arica","no habla ni entiende","atacameño (likán-antai)","hombre",54,"2015",15101
"aysén","no habla ni entiende","quechua","mujer",21,"2015",11201
"aysén","no habla ni entiende","mapuche","mujer",4276,"2015",11201
"aysén","sólo entiende","mapuche","hombre",212,"2015",11201
"aysén","habla y entiende","mapuche","mujer",107,"2015",11201
"aysén","sólo entiende","mapuche","mujer",75,"2015",11201
"aysén","habla y entiende","mapuche","hombre",63,"2015",11201
"aysén","no habla ni entiende","aimara","mujer",41,"2015",11201
"aysén","no habla ni entiende","mapuche","hombre",3241,"2015",11201
"aysén","habla y entiende","kawashkar o alacalufes","mujer",16,"2015",11201
"calama","habla y entiende","mapuche","hombre",159,"2015",2201
"calama","habla y entiende","aimara","mujer",152,"2015",2201
"calama","no habla ni entiende","aimara","mujer",552,"2015",2201
"calama","habla y entiende","mapuche","mujer",144,"2015",2201
"calama","no habla ni entiende","mapuche","mujer",1245,"2015",2201
